filename	token	col1	col2	col3	col4	col5	col6	col7	col8	gold_label	predictions
2017_VSa_116_2.ann	competition									c	i
2017_VSa_116_2.ann	and									c	c
2017_VSa_116_2.ann	give									c	c
2017_VSa_116_2.ann	him									c	c
2017_VSa_116_2.ann	certain									c	i
2017_VSa_116_2.ann	time									c	c
2017_VSa_116_2.ann	,									c	c
2017_VSa_116_2.ann	a									c	c
2017_VSa_116_2.ann	year									c	c
2017_VSa_116_2.ann	or									c	c
2017_VSa_116_2.ann	some									c	c
2017_VSa_116_2.ann	years									c	c
2017_VSa_116_2.ann	,									c	c
2017_VSa_116_2.ann	to									c	c
2017_VSa_116_2.ann	keep									c	c
2017_VSa_116_2.ann	himself									c	c
2017_VSa_116_2.ann	in									c	c
2017_VSa_116_2.ann	fit									c	c
2017_VSa_116_2.ann	and									c	c
2017_VSa_116_2.ann	compete									c	c
2017_VSa_116_2.ann	with									c	c
2017_VSa_116_2.ann	other									c	c
2017_VSa_116_2.ann	candidates									c	c
2017_VSa_116_2.ann	,									c	c
2017_VSa_116_2.ann	without									c	c
2017_VSa_116_2.ann	dopping	Spelling	doping							i	i
2017_VSa_116_2.ann	.									c	c

2017_VSa_116_2.ann	However									c	c
2017_VSa_116_2.ann	,									c	c
2017_VSa_116_2.ann	some									c	c
2017_VSa_116_2.ann	sport									c	i
2017_VSa_116_2.ann	fans									c	c
2017_VSa_116_2.ann	and									c	c
2017_VSa_116_2.ann	organisators	Spelling	organizers	Formational_affixes	organizers					i	i
2017_VSa_116_2.ann	take									c	c
2017_VSa_116_2.ann	care									c	c
2017_VSa_116_2.ann	of									c	c
2017_VSa_116_2.ann	the									c	c
2017_VSa_116_2.ann	culture									c	c
2017_VSa_116_2.ann	of									c	c
2017_VSa_116_2.ann	sport									c	c
2017_VSa_116_2.ann	with									c	c
2017_VSa_116_2.ann	incredible									c	c
2017_VSa_116_2.ann	love									c	c
2017_VSa_116_2.ann	and									c	c
2017_VSa_116_2.ann	tenderness									c	c
2017_VSa_116_2.ann	.									c	c

2017_VSa_10_1.ann	For									c	c
2017_VSa_10_1.ann	instance									c	c
2017_VSa_10_1.ann	,									c	c
2017_VSa_10_1.ann	metals									c	c
2017_VSa_10_1.ann	contain	lex_item_choice	make							i	c
2017_VSa_10_1.ann	more									c	c
2017_VSa_10_1.ann	than									c	c
2017_VSa_10_1.ann	a									c	c
2017_VSa_10_1.ann	third									c	c
2017_VSa_10_1.ann	in									c	i
2017_VSa_10_1.ann	a	Articles	the							i	c
2017_VSa_10_1.ann	whole									c	c
2017_VSa_10_1.ann	delivered									c	i
2017_VSa_10_1.ann	goods									c	i
2017_VSa_10_1.ann	by									c	c
2017_VSa_10_1.ann	rail									c	c
2017_VSa_10_1.ann	,									c	c
2017_VSa_10_1.ann	whereas									c	c
2017_VSa_10_1.ann	it	Pronouns	its							i	i
2017_VSa_10_1.ann	's	Pronouns	its							i	i
2017_VSa_10_1.ann	share									c	c
2017_VSa_10_1.ann	in									c	c
2017_VSa_10_1.ann	road									c	c
2017_VSa_10_1.ann	transportation									c	c
2017_VSa_10_1.ann	is									c	c
2017_VSa_10_1.ann	thrice									c	c
2017_VSa_10_1.ann	less									c	c
2017_VSa_10_1.ann	.									c	c

2017_VSa_65_1.ann	Overall									c	c
2017_VSa_65_1.ann	,									c	c
2017_VSa_65_1.ann	the									c	c
2017_VSa_65_1.ann	main									c	c
2017_VSa_65_1.ann	trend									c	c
2017_VSa_65_1.ann	is									c	c
2017_VSa_65_1.ann	the									c	c
2017_VSa_65_1.ann	decrease									c	c
2017_VSa_65_1.ann	of									c	i
2017_VSa_65_1.ann	using									c	i
2017_VSa_65_1.ann	print	Category_confusion	printed							i	c
2017_VSa_65_1.ann	books									c	c
2017_VSa_65_1.ann	while									c	c
2017_VSa_65_1.ann	rise									c	i
2017_VSa_65_1.ann	of									c	c
2017_VSa_65_1.ann	eBook									c	c
2017_VSa_65_1.ann	usage									c	c
2017_VSa_65_1.ann	is									c	c
2017_VSa_65_1.ann	noted									c	c
2017_VSa_65_1.ann	.									c	c

2017_VSa_106_1.ann	The									c	c
2017_VSa_106_1.ann	chart									c	c
2017_VSa_106_1.ann	below									c	c
2017_VSa_106_1.ann	shows									c	c
2017_VSa_106_1.ann	changes									c	c
2017_VSa_106_1.ann	of									c	i
2017_VSa_106_1.ann	book									c	i
2017_VSa_106_1.ann	market									c	c
2017_VSa_106_1.ann	in									c	c
2017_VSa_106_1.ann	the									c	c
2017_VSa_106_1.ann	USA									c	c
2017_VSa_106_1.ann	,									c	c
2017_VSa_106_1.ann	Germany									c	c
2017_VSa_106_1.ann	,									c	c
2017_VSa_106_1.ann	China									c	c
2017_VSa_106_1.ann	and									c	c
2017_VSa_106_1.ann	the									c	c
2017_VSa_106_1.ann	UK									c	c
2017_VSa_106_1.ann	in									c	c
2017_VSa_106_1.ann	2014									c	i
2017_VSa_106_1.ann	year									c	c
2017_VSa_106_1.ann	with									c	c
2017_VSa_106_1.ann	a									c	c
2017_VSa_106_1.ann	predictions									c	i
2017_VSa_106_1.ann	to									c	c
2017_VSa_106_1.ann	2018									c	c
2017_VSa_106_1.ann	.									c	c

2017_VSa_106_1.ann	However									c	c
2017_VSa_106_1.ann	the									c	c
2017_VSa_106_1.ann	situation									c	c
2017_VSa_106_1.ann	in									c	c
2017_VSa_106_1.ann	Germany									c	c
2017_VSa_106_1.ann	will									c	c
2017_VSa_106_1.ann	remain									c	c
2017_VSa_106_1.ann	stable									c	c
2017_VSa_106_1.ann	.									c	c

2017_VSa_4_1.ann	The									c	c
2017_VSa_4_1.ann	pie									c	c
2017_VSa_4_1.ann	charts									c	c
2017_VSa_4_1.ann	show									c	c
2017_VSa_4_1.ann	that									c	c
2017_VSa_4_1.ann	there									c	c
2017_VSa_4_1.ann	are	Tense_choice	were							i	c
2017_VSa_4_1.ann	good	Noun_number	goods							c	i
2017_VSa_4_1.ann	transported									c	c
2017_VSa_4_1.ann	by									c	c
2017_VSa_4_1.ann	rail									c	c
2017_VSa_4_1.ann	and									c	c
2017_VSa_4_1.ann	by									c	c
2017_VSa_4_1.ann	road									c	c
2017_VSa_4_1.ann	in									c	c
2017_VSa_4_1.ann	Eeastern	Spelling	Eastern							i	i
2017_VSa_4_1.ann	Europe									c	c
2017_VSa_4_1.ann	in									c	c
2017_VSa_4_1.ann	2008									c	c
2017_VSa_4_1.ann	.									c	c

2017_VSa_4_1.ann	Overall									c	c
2017_VSa_4_1.ann	,									c	c
2017_VSa_4_1.ann	it									c	c
2017_VSa_4_1.ann	is									c	c
2017_VSa_4_1.ann	clear									c	c
2017_VSa_4_1.ann	that									c	c
2017_VSa_4_1.ann	influence									c	i
2017_VSa_4_1.ann	of									c	c
2017_VSa_4_1.ann	such									c	c
2017_VSa_4_1.ann	factors									c	c
2017_VSa_4_1.ann	as									c	c
2017_VSa_4_1.ann	machinerary	Spelling	machinery							i	i
2017_VSa_4_1.ann	,									c	c
2017_VSa_4_1.ann	food									c	c
2017_VSa_4_1.ann	products									c	c
2017_VSa_4_1.ann	,									c	c
2017_VSa_4_1.ann	chemicals									c	c
2017_VSa_4_1.ann	where									c	i
2017_VSa_4_1.ann	goods									c	c
2017_VSa_4_1.ann	transported									c	c
2017_VSa_4_1.ann	by									c	c
2017_VSa_4_1.ann	rail									c	c
2017_VSa_4_1.ann	is									c	c
2017_VSa_4_1.ann	not									c	c
2017_VSa_4_1.ann	so									c	c
2017_VSa_4_1.ann	significant									c	c
2017_VSa_4_1.ann	in									c	c
2017_VSa_4_1.ann	countries									c	c
2017_VSa_4_1.ann	of									c	c
2017_VSa_4_1.ann	Eestern	Spelling	Eastern							i	i
2017_VSa_4_1.ann	Europe									c	c
2017_VSa_4_1.ann	in									c	c
2017_VSa_4_1.ann	2008									c	c
2017_VSa_4_1.ann	.	note	Zavyalov							c	c

2017_VSa_8_2.ann	Besides									c	c
2017_VSa_8_2.ann	,									c	c
2017_VSa_8_2.ann	an									c	c
2017_VSa_8_2.ann	increase									c	c
2017_VSa_8_2.ann	in									c	c
2017_VSa_8_2.ann	the									c	c
2017_VSa_8_2.ann	number									c	c
2017_VSa_8_2.ann	of									c	c
2017_VSa_8_2.ann	free									c	c
2017_VSa_8_2.ann	services									c	c
2017_VSa_8_2.ann	for									c	c
2017_VSa_8_2.ann	eye									c	c
2017_VSa_8_2.ann	chaking	Spelling	checking							i	i
2017_VSa_8_2.ann	,									c	c
2017_VSa_8_2.ann	for									c	c
2017_VSa_8_2.ann	instance									c	c
2017_VSa_8_2.ann	,									c	c
2017_VSa_8_2.ann	may									c	c
2017_VSa_8_2.ann	help									c	c
2017_VSa_8_2.ann	to									c	c
2017_VSa_8_2.ann	recognise									c	c
2017_VSa_8_2.ann	and									c	c
2017_VSa_8_2.ann	prevent									c	c
2017_VSa_8_2.ann	such									c	c
2017_VSa_8_2.ann	problems									c	c
2017_VSa_8_2.ann	.									c	c

2017_VSa_8_2.ann	In									c	c
2017_VSa_8_2.ann	conclusion									c	c
2017_VSa_8_2.ann	,									c	c
2017_VSa_8_2.ann	it									c	c
2017_VSa_8_2.ann	should									c	c
2017_VSa_8_2.ann	be									c	c
2017_VSa_8_2.ann	pointed									c	c
2017_VSa_8_2.ann	out									c	c
2017_VSa_8_2.ann	that									c	c
2017_VSa_8_2.ann	inspite	Spelling	in spite	lex_item_choice	despite					i	c
2017_VSa_8_2.ann	the									c	c
2017_VSa_8_2.ann	number									c	c
2017_VSa_8_2.ann	of									c	c
2017_VSa_8_2.ann	health									c	c
2017_VSa_8_2.ann	problems									c	c
2017_VSa_8_2.ann	technological									c	c
2017_VSa_8_2.ann	progress									c	c
2017_VSa_8_2.ann	and									c	c
2017_VSa_8_2.ann	growing									c	c
2017_VSa_8_2.ann	use									c	c
2017_VSa_8_2.ann	of									c	c
2017_VSa_8_2.ann	technology									c	c
2017_VSa_8_2.ann	has	Agreement_errors	have							i	c
2017_VSa_8_2.ann	significan	Spelling	significant							i	i
2017_VSa_8_2.ann	advantages									c	c
2017_VSa_8_2.ann	.									c	c

2017_VSa_84_2.ann	That									c	c
2017_VSa_84_2.ann	is									c	c
2017_VSa_84_2.ann	why									c	c
2017_VSa_84_2.ann	it									c	c
2017_VSa_84_2.ann	might									c	c
2017_VSa_84_2.ann	be									c	c
2017_VSa_84_2.ann	necessary									c	c
2017_VSa_84_2.ann	to									c	c
2017_VSa_84_2.ann	banned	Voice	ban							i	i
2017_VSa_84_2.ann	such									c	c
2017_VSa_84_2.ann	sportsmen									c	c
2017_VSa_84_2.ann	from									c	c
2017_VSa_84_2.ann	competing									c	c
2017_VSa_84_2.ann	not									c	c
2017_VSa_84_2.ann	only									c	c
2017_VSa_84_2.ann	for									c	c
2017_VSa_84_2.ann	2									c	c
2017_VSa_84_2.ann	or									c	c
2017_VSa_84_2.ann	3									c	c
2017_VSa_84_2.ann	years									c	c
2017_VSa_84_2.ann	,									c	c
2017_VSa_84_2.ann	but									c	c
2017_VSa_84_2.ann	for									c	c
2017_VSa_84_2.ann	the									c	c
2017_VSa_84_2.ann	rest									c	c
2017_VSa_84_2.ann	of									c	c
2017_VSa_84_2.ann	life	Ref_device	their life							i	c
2017_VSa_84_2.ann	.	note	Oleynik							c	c

2017_VSa_52_2.ann	Everyone									c	c
2017_VSa_52_2.ann	is									c	c
2017_VSa_52_2.ann	making									c	c
2017_VSa_52_2.ann	mistakes									c	c
2017_VSa_52_2.ann	throug	Spelling	through							i	i
2017_VSa_52_2.ann	a									c	c
2017_VSa_52_2.ann	long									c	c
2017_VSa_52_2.ann	life									c	i
2017_VSa_52_2.ann	period									c	c
2017_VSa_52_2.ann	.									c	c

2017_VSa_56_1.ann	Moreover									c	c
2017_VSa_56_1.ann	,									c	c
2017_VSa_56_1.ann	this									c	c
2017_VSa_56_1.ann	is									c	c
2017_VSa_56_1.ann	the									c	c
2017_VSa_56_1.ann	largest									c	c
2017_VSa_56_1.ann	market									c	c
2017_VSa_56_1.ann	in									c	c
2017_VSa_56_1.ann	general									c	c
2017_VSa_56_1.ann	,									c	c
2017_VSa_56_1.ann	in	Redundant_comp								c	c
2017_VSa_56_1.ann	comparing									c	i
2017_VSa_56_1.ann	even									c	i
2017_VSa_56_1.ann	with									c	c
2017_VSa_56_1.ann	markets									c	c
2017_VSa_56_1.ann	in									c	c
2017_VSa_56_1.ann	2018									c	c
2017_VSa_56_1.ann	(									c	c
2017_VSa_56_1.ann	except									c	c
2017_VSa_56_1.ann	Germany									c	c
2017_VSa_56_1.ann	:									c	c
2017_VSa_56_1.ann	print									c	i
2017_VSa_56_1.ann	market									c	c
2017_VSa_56_1.ann	there									c	c
2017_VSa_56_1.ann	in									c	c
2017_VSa_56_1.ann	2014									c	c
2017_VSa_56_1.ann	is	Prepositions	is equal to							c	c
2017_VSa_56_1.ann	equal	Prepositions	is equal to							c	i
2017_VSa_56_1.ann	printed									i	i
2017_VSa_56_1.ann	part									c	c
2017_VSa_56_1.ann	in									c	c
2017_VSa_56_1.ann	2018									c	c
2017_VSa_56_1.ann	-									c	c
2017_VSa_56_1.ann	six									c	c
2017_VSa_56_1.ann	billion									c	c
2017_VSa_56_1.ann	dollars									c	c
2017_VSa_56_1.ann	)									c	c
2017_VSa_56_1.ann	.									c	c

2017_VSa_134_2.ann	It									c	c
2017_VSa_134_2.ann	is									c	c
2017_VSa_134_2.ann	the									c	c
2017_VSa_134_2.ann	biggest									c	c
2017_VSa_134_2.ann	problem									c	c
2017_VSa_134_2.ann	.									c	c

2017_VSa_134_2.ann	To									c	c
2017_VSa_134_2.ann	conclude									c	c
2017_VSa_134_2.ann	,									c	c
2017_VSa_134_2.ann	I									c	c
2017_VSa_134_2.ann	'd									c	c
2017_VSa_134_2.ann	like									c	c
2017_VSa_134_2.ann	to									c	c
2017_VSa_134_2.ann	write									c	c
2017_VSa_134_2.ann	that									c	c
2017_VSa_134_2.ann	,									c	c
2017_VSa_134_2.ann	of									c	c
2017_VSa_134_2.ann	course									c	c
2017_VSa_134_2.ann	,									c	c
2017_VSa_134_2.ann	athletes									c	c
2017_VSa_134_2.ann	have									c	c
2017_VSa_134_2.ann	to									c	c
2017_VSa_134_2.ann	be									c	c
2017_VSa_134_2.ann	banned									c	c
2017_VSa_134_2.ann	because									c	c
2017_VSa_134_2.ann	of									c	c
2017_VSa_134_2.ann	using									c	c
2017_VSa_134_2.ann	illegal									c	c
2017_VSa_134_2.ann	drugs									c	c
2017_VSa_134_2.ann	.									c	c

2017_VSa_18_1.ann	In	Linking_device	Finally							i	c
2017_VSa_18_1.ann	the	Linking_device	Finally							i	c
2017_VSa_18_1.ann	end	Linking_device	Finally							i	c
2017_VSa_18_1.ann	,									c	c
2017_VSa_18_1.ann	chemicals									c	i
2017_VSa_18_1.ann	has	Agreement_errors	have							i	i
2017_VSa_18_1.ann	nearly									c	c
2017_VSa_18_1.ann	the									c	c
2017_VSa_18_1.ann	same									c	c
2017_VSa_18_1.ann	share									c	c
2017_VSa_18_1.ann	on									c	i
2017_VSa_18_1.ann	the	Determiners	both diagrams							i	c
2017_VSa_18_1.ann	both	Determiners	both diagrams							c	c
2017_VSa_18_1.ann	diagrams	Determiners	both diagrams							c	c
2017_VSa_18_1.ann	,									c	c
2017_VSa_18_1.ann	so									c	c
2017_VSa_18_1.ann	it	Agreement_errors	they are							i	c
2017_VSa_18_1.ann	is	Agreement_errors	they are							i	c
2017_VSa_18_1.ann	transported									c	c
2017_VSa_18_1.ann	by									c	c
2017_VSa_18_1.ann	rail									c	c
2017_VSa_18_1.ann	as									c	c
2017_VSa_18_1.ann	often									c	c
2017_VSa_18_1.ann	as									c	c
2017_VSa_18_1.ann	by									c	c
2017_VSa_18_1.ann	road									c	c
2017_VSa_18_1.ann	.	note	F. Baykov	note	A. Orlenko					c	c

2017_VSa_2_1.ann	Firstly									c	c
2017_VSa_2_1.ann	,									c	c
2017_VSa_2_1.ann	metals									c	c
2017_VSa_2_1.ann	.									c	c
2017_VSa_2_1.ann	this									c	i
2017_VSa_2_1.ann	is									c	c
2017_VSa_2_1.ann	the									c	c
2017_VSa_2_1.ann	bigest	Spelling	biggest							i	i
2017_VSa_2_1.ann	share									c	c
2017_VSa_2_1.ann	in									c	c
2017_VSa_2_1.ann	pie									c	i
2017_VSa_2_1.ann	chart	Punctuation	chart,							i	c
2017_VSa_2_1.ann	approximately									c	c
2017_VSa_2_1.ann	35									c	c
2017_VSa_2_1.ann	%									c	c
2017_VSa_2_1.ann	which	Redundant_comp								c	c
2017_VSa_2_1.ann	transportated	Spelling	transported	Derivation	transported					i	i
2017_VSa_2_1.ann	by									c	c
2017_VSa_2_1.ann	rail									c	c
2017_VSa_2_1.ann	.									c	c

2017_VSa_2_1.ann	The									c	c
2017_VSa_2_1.ann	smallest									c	c
2017_VSa_2_1.ann	share									c	i
2017_VSa_2_1.ann	as	Spelling	is							i	c
2017_VSa_2_1.ann	non	Spelling	non-metallic							c	c
2017_VSa_2_1.ann	-	Spelling	non-metallic							i	c
2017_VSa_2_1.ann	mettallic	Spelling	non-metallic							i	i
2017_VSa_2_1.ann	minerals									c	c
2017_VSa_2_1.ann	.									c	c

2017_VSa_108_2.ann	Banning									c	c
2017_VSa_108_2.ann	them									c	c
2017_VSa_108_2.ann	for									c	c
2017_VSa_108_2.ann	some									c	c
2017_VSa_108_2.ann	time									c	c
2017_VSa_108_2.ann	may									c	c
2017_VSa_108_2.ann	help	Verb_pattern	help them realize							c	c
2017_VSa_108_2.ann	them	Verb_pattern	help them realize							c	c
2017_VSa_108_2.ann	to	Verb_pattern	help them realize							i	c
2017_VSa_108_2.ann	realize	Verb_pattern	help them realize							c	c
2017_VSa_108_2.ann	what									c	c
2017_VSa_108_2.ann	they									c	c
2017_VSa_108_2.ann	can									c	c
2017_VSa_108_2.ann	actually									c	c
2017_VSa_108_2.ann	lose									c	c
2017_VSa_108_2.ann	if									c	c
2017_VSa_108_2.ann	they									c	c
2017_VSa_108_2.ann	do									c	c
2017_VSa_108_2.ann	n't									c	c
2017_VSa_108_2.ann	stop									c	c
2017_VSa_108_2.ann	their									c	c
2017_VSa_108_2.ann	illegal									c	c
2017_VSa_108_2.ann	actions									c	c
2017_VSa_108_2.ann	.									c	c

2017_VSa_108_2.ann	The									c	c
2017_VSa_108_2.ann	person									c	c
2017_VSa_108_2.ann	,	Relative_clause	who cheated once							i	c
2017_VSa_108_2.ann	who	Relative_clause	who cheated once							c	c
2017_VSa_108_2.ann	cheated	Relative_clause	who cheated once							c	c
2017_VSa_108_2.ann	once	Relative_clause	who cheated once							c	c
2017_VSa_108_2.ann	,	Relative_clause	who cheated once							i	c
2017_VSa_108_2.ann	is									c	c
2017_VSa_108_2.ann	not									c	c
2017_VSa_108_2.ann	likely									c	c
2017_VSa_108_2.ann	to									c	c
2017_VSa_108_2.ann	be									c	c
2017_VSa_108_2.ann	trusted									c	c
2017_VSa_108_2.ann	again									c	c
2017_VSa_108_2.ann	later									c	c
2017_VSa_108_2.ann	.									c	c

2017_VSa_129_1.ann	EBook									c	c
2017_VSa_129_1.ann	production									c	c
2017_VSa_129_1.ann	has									c	c
2017_VSa_129_1.ann	slowly									c	c
2017_VSa_129_1.ann	risen									c	c
2017_VSa_129_1.ann	from									c	c
2017_VSa_129_1.ann	1									c	c
2017_VSa_129_1.ann	to									c	c
2017_VSa_129_1.ann	1,5									c	c
2017_VSa_129_1.ann	billion									c	c
2017_VSa_129_1.ann	dollars									c	c
2017_VSa_129_1.ann	.									c	c

2017_VSa_129_1.ann	And									c	c
2017_VSa_129_1.ann	the									c	c
2017_VSa_129_1.ann	UK									c	c
2017_VSa_129_1.ann	has									c	c
2017_VSa_129_1.ann	nearly									c	c
2017_VSa_129_1.ann	the									c	c
2017_VSa_129_1.ann	eaquel	Spelling	equal							i	i
2017_VSa_129_1.ann	incomes									c	c
2017_VSa_129_1.ann	from									c	c
2017_VSa_129_1.ann	eBooks									c	c
2017_VSa_129_1.ann	and									c	c
2017_VSa_129_1.ann	printed									c	c
2017_VSa_129_1.ann	books									c	c
2017_VSa_129_1.ann	.									c	c

2017_VSa_80_2.ann	The									c	c
2017_VSa_80_2.ann	problem									c	c
2017_VSa_80_2.ann	of									c	c
2017_VSa_80_2.ann	medical									c	c
2017_VSa_80_2.ann	drugs									c	c
2017_VSa_80_2.ann	being									c	c
2017_VSa_80_2.ann	used									c	c
2017_VSa_80_2.ann	in									c	c
2017_VSa_80_2.ann	sport									c	i
2017_VSa_80_2.ann	and									c	c
2017_VSa_80_2.ann	punishment									c	c
2017_VSa_80_2.ann	for									c	c
2017_VSa_80_2.ann	this									c	c
2017_VSa_80_2.ann	will									c	c
2017_VSa_80_2.ann	be									c	c
2017_VSa_80_2.ann	discussed									c	c
2017_VSa_80_2.ann	in									c	c
2017_VSa_80_2.ann	this									c	c
2017_VSa_80_2.ann	essay									c	c
2017_VSa_80_2.ann	.									c	c

2017_VSa_98_2.ann	I									c	c
2017_VSa_98_2.ann	have									c	c
2017_VSa_98_2.ann	to									c	c
2017_VSa_98_2.ann	disagree									c	c
2017_VSa_98_2.ann	with									c	c
2017_VSa_98_2.ann	that									c	c
2017_VSa_98_2.ann	idea									c	c
2017_VSa_98_2.ann	and									c	c
2017_VSa_98_2.ann	say									c	c
2017_VSa_98_2.ann	that									c	c
2017_VSa_98_2.ann	taking									c	c
2017_VSa_98_2.ann	drugs									c	c
2017_VSa_98_2.ann	by									c	c
2017_VSa_98_2.ann	athlet	Spelling	athlete							i	i
2017_VSa_98_2.ann	may									c	c
2017_VSa_98_2.ann	be									c	c
2017_VSa_98_2.ann	a									c	c
2017_VSa_98_2.ann	nessesary	Spelling	necessary							i	i
2017_VSa_98_2.ann	step									c	c
2017_VSa_98_2.ann	because									c	c
2017_VSa_98_2.ann	of									c	c
2017_VSa_98_2.ann	the									c	c
2017_VSa_98_2.ann	health									c	i
2017_VSa_98_2.ann	condition									c	i
2017_VSa_98_2.ann	.									c	c

2017_VSa_35_1.ann	On									c	i
2017_VSa_35_1.ann	the									c	c
2017_VSa_35_1.ann	opposite									c	i
2017_VSa_35_1.ann	,									c	c
2017_VSa_35_1.ann	food									c	c
2017_VSa_35_1.ann	products									c	c
2017_VSa_35_1.ann	tend	Tense_choice	tended							i	c
2017_VSa_35_1.ann	to									c	c
2017_VSa_35_1.ann	be									c	c
2017_VSa_35_1.ann	transported									c	c
2017_VSa_35_1.ann	by									c	c
2017_VSa_35_1.ann	road									c	c
2017_VSa_35_1.ann	mostly									c	c
2017_VSa_35_1.ann	,									c	c
2017_VSa_35_1.ann	and									c	c
2017_VSa_35_1.ann	the									c	c
2017_VSa_35_1.ann	difference									c	c
2017_VSa_35_1.ann	is	Tense_choice	was							i	c
2017_VSa_35_1.ann	like	lex_item_choice	similar to that							c	c
2017_VSa_35_1.ann	in									c	c
2017_VSa_35_1.ann	the									c	c
2017_VSa_35_1.ann	previous									c	c
2017_VSa_35_1.ann	case									c	c
2017_VSa_35_1.ann	-									c	c
2017_VSa_35_1.ann	30									c	c
2017_VSa_35_1.ann	%									c	c
2017_VSa_35_1.ann	against									c	c
2017_VSa_35_1.ann	11									c	c
2017_VSa_35_1.ann	%									c	c
2017_VSa_35_1.ann	.									c	c

2017_VSa_18_2.ann	But									c	c
2017_VSa_18_2.ann	many									c	c
2017_VSa_18_2.ann	people									c	c
2017_VSa_18_2.ann	wonder									c	c
2017_VSa_18_2.ann	whether									c	c
2017_VSa_18_2.ann	it									c	c
2017_VSa_18_2.ann	is									c	c
2017_VSa_18_2.ann	safe									c	c
2017_VSa_18_2.ann	for									c	c
2017_VSa_18_2.ann	our									c	c
2017_VSa_18_2.ann	health									c	c
2017_VSa_18_2.ann	to									c	c
2017_VSa_18_2.ann	use									c	c
2017_VSa_18_2.ann	so									c	i
2017_VSa_18_2.ann	much									c	i
2017_VSa_18_2.ann	technologies									c	i
2017_VSa_18_2.ann	every									c	c
2017_VSa_18_2.ann	day									c	c
2017_VSa_18_2.ann	,									c	c
2017_VSa_18_2.ann	and									c	c
2017_VSa_18_2.ann	it									c	c
2017_VSa_18_2.ann	is									c	c
2017_VSa_18_2.ann	thought									c	c
2017_VSa_18_2.ann	by									c	c
2017_VSa_18_2.ann	some									c	c
2017_VSa_18_2.ann	people									c	c
2017_VSa_18_2.ann	that									c	c
2017_VSa_18_2.ann	using									c	c
2017_VSa_18_2.ann	modern									c	c
2017_VSa_18_2.ann	technologies									c	c
2017_VSa_18_2.ann	causes									c	c
2017_VSa_18_2.ann	huge	Articles	a huge amount							i	i
2017_VSa_18_2.ann	amount	Articles	a huge amount							c	i
2017_VSa_18_2.ann	of									c	c
2017_VSa_18_2.ann	health									c	c
2017_VSa_18_2.ann	problems									c	c
2017_VSa_18_2.ann	,	Absence_explanation	.							c	c
2017_VSa_18_2.ann	and	Absence_explanation	.							c	c
2017_VSa_18_2.ann	in	Absence_explanation	.							c	c
2017_VSa_18_2.ann	this	Absence_explanation	.							c	c
2017_VSa_18_2.ann	essay	Absence_explanation	.							c	c
2017_VSa_18_2.ann	I	Absence_explanation	.							c	c
2017_VSa_18_2.ann	will	Absence_explanation	.							c	c
2017_VSa_18_2.ann	try	Absence_explanation	.							c	c
2017_VSa_18_2.ann	to	Absence_explanation	.							c	c
2017_VSa_18_2.ann	It									c	c
2017_VSa_18_2.ann	is									c	c
2017_VSa_18_2.ann	common									c	c
2017_VSa_18_2.ann	knowledge									c	c
2017_VSa_18_2.ann	that									c	c
2017_VSa_18_2.ann	computers									c	c
2017_VSa_18_2.ann	are									c	c
2017_VSa_18_2.ann	unsubstitutional	Spelling	irreplaceable							i	i
2017_VSa_18_2.ann	in									c	c
2017_VSa_18_2.ann	work									c	c
2017_VSa_18_2.ann	and									c	c
2017_VSa_18_2.ann	everyday									c	c
2017_VSa_18_2.ann	life									c	c
2017_VSa_18_2.ann	nowadays									c	c
2017_VSa_18_2.ann	.									c	c

2017_VSa_90_2.ann	This									c	c
2017_VSa_90_2.ann	is									c	c
2017_VSa_90_2.ann	especially									c	c
2017_VSa_90_2.ann	true									c	c
2017_VSa_90_2.ann	when									c	c
2017_VSa_90_2.ann	we									c	c
2017_VSa_90_2.ann	are									c	c
2017_VSa_90_2.ann	talking									c	c
2017_VSa_90_2.ann	about									c	c
2017_VSa_90_2.ann	the									c	c
2017_VSa_90_2.ann	use									c	c
2017_VSa_90_2.ann	of									c	c
2017_VSa_90_2.ann	illegal									c	c
2017_VSa_90_2.ann	drugs									c	c
2017_VSa_90_2.ann	.									c	c

2017_VSa_90_2.ann	Another									c	c
2017_VSa_90_2.ann	reason									c	c
2017_VSa_90_2.ann	is									c	c
2017_VSa_90_2.ann	the									c	c
2017_VSa_90_2.ann	fact									c	c
2017_VSa_90_2.ann	that									c	c
2017_VSa_90_2.ann	winning									c	c
2017_VSa_90_2.ann	with									c	c
2017_VSa_90_2.ann	the									c	c
2017_VSa_90_2.ann	help									c	c
2017_VSa_90_2.ann	of									c	c
2017_VSa_90_2.ann	drugs									c	c
2017_VSa_90_2.ann	is									c	c
2017_VSa_90_2.ann	against									c	c
2017_VSa_90_2.ann	the									c	c
2017_VSa_90_2.ann	simpliest	Spelling	simplest							i	i
2017_VSa_90_2.ann	aspects									c	c
2017_VSa_90_2.ann	of									c	c
2017_VSa_90_2.ann	our									c	c
2017_VSa_90_2.ann	moral									c	c
2017_VSa_90_2.ann	code									c	c
2017_VSa_90_2.ann	that									c	c
2017_VSa_90_2.ann	says									c	c
2017_VSa_90_2.ann	that									c	c
2017_VSa_90_2.ann	it									c	c
2017_VSa_90_2.ann	is									c	c
2017_VSa_90_2.ann	highly									c	c
2017_VSa_90_2.ann	unfair									c	c
2017_VSa_90_2.ann	to									c	c
