filename	learner	TH1	TH1Diff	TH2	TH2Diff	markable_scheme	gold_label	predictions
1365_0100135.exb	rivedervi	rivedervi					c	c
1365_0100135.exb	e	e					c	c
1365_0100135.exb	sono	sono					c	c
1365_0100135.exb	in	in					c	c
1365_0100135.exb	attesa	attesa					c	c
1365_0100135.exb	della	della					c	c
1365_0100135.exb	vostra	vostra					c	c
1365_0100135.exb	risposta	risposta					c	c
1365_0100135.exb	.	.					c	c
								
1365_0100478.exb	Credo	Credo					c	c
1365_0100478.exb	che	che					c	c
1365_0100478.exb	tu	tu					c	c
1365_0100478.exb	sia	sia					c	c
1365_0100478.exb	il	il					c	c
1365_0100478.exb	migliore	migliore					c	c
1365_0100478.exb	!	!					c	c
								
1325_1001100.exb	Ho	Ho					c	c
1325_1001100.exb	frequentato	frequentato					c	c
1325_1001100.exb	la	la					c	c
1325_1001100.exb	scuola	scuola					c	c
1325_1001100.exb	obbligatoria	obbligatoria					c	c
1325_1001100.exb	a	a					c	c
1325_1001100.exb	Città	Città					c	c
1325_1001100.exb	Y	Y					c	c
1325_1001100.exb	e	e					c	c
1325_1001100.exb	poi	poi					c	c
1325_1001100.exb	ho	ho					c	c
1325_1001100.exb	continuato	continuato					c	c
1325_1001100.exb	lo	lo					c	c
1325_1001100.exb	studio	studio					c	c
1325_1001100.exb	al	al					c	c
1325_1001100.exb	ginnasio	ginnasio					c	c
1325_1001100.exb	.	.					c	c
								
1325_1001100.exb	Nel	Sul	CHA			G_Prep	i	c
1325_1001100.exb	posto	posto					c	c
1325_1001100.exb	di	di					c	c
1325_1001100.exb	lavoro	lavoro					c	c
1325_1001100.exb	ho	ho					c	c
1325_1001100.exb	conosciuto	conosciuto					c	c
1325_1001100.exb	il	le	CHA			G_Morphol_Wrong	i	i
1325_1001100.exb	ricerche	ricerche					c	c
1325_1001100.exb	di	di					c	c
1325_1001100.exb	mercato	mercato					c	c
1325_1001100.exb	.	.					c	c
								
1325_9000750.exb	CARO	Caro	CHA	Caro	CHA		i	c
1325_9000750.exb	GIORGIO	Giorgio	CHA	Giorgio	CHA		i	c
1325_9000750.exb	,	,		,			c	c
1325_9000750.exb	AVENDO	avendo	CHA	avendo	CHA		i	i
1325_9000750.exb	LETTO	letto	CHA	letto	CHA		i	i
1325_9000750.exb	LA	la	CHA	la	CHA		i	i
1325_9000750.exb	TUA	tua	CHA	tua	CHA		i	i
1325_9000750.exb	LETTERA	lettera	CHA	lettera	CHA		i	i
1325_9000750.exb	SUL	sul	CHA	sul	CHA		i	i
1325_9000750.exb	GIORNALE	giornale	CHA	giornale	CHA		i	i
1325_9000750.exb	""""	""""		""""			c	c
1325_9000750.exb	SETTIMANA	Settimana	CHA	Settimana	CHA		i	i
1325_9000750.exb	GIOVANI	Giovani	CHA	Giovani	CHA		i	c
1325_9000750.exb	""""	""""		""""			c	c
1325_9000750.exb	,	,		,			c	c
1325_9000750.exb	NON	non	CHA	non	CHA		i	i
1325_9000750.exb	RIESCO	riesco	CHA	riesco	CHA		i	i
1325_9000750.exb	A	a	CHA	a	CHA		i	i
1325_9000750.exb	NON	non	CHA	non	CHA		i	i
1325_9000750.exb	RISPONDERTI	risponderti	CHA	risponderti	CHA		i	i
1325_9000750.exb	,		DEL		DEL		i	c
1325_9000750.exb	PER	per	CHA	per	CHA		i	i
1325_9000750.exb	RACONTARE	raccontare	CHA	raccontare	CHA		i	i
1325_9000750.exb	LA	la	CHA	la	CHA		i	i
1325_9000750.exb	MIA	mia	CHA	mia	CHA		i	i
1325_9000750.exb	ESPERIENZA	esperienza	CHA	esperienza	CHA		i	i
1325_9000750.exb	,		DEL		DEL		i	c
1325_9000750.exb	MOLTO	molto	CHA	molto	CHA		i	i
1325_9000750.exb	SIMILE	simile	CHA	simile	CHA		i	i
1325_9000750.exb	ALLA	alla	CHA	alla	CHA		i	i
1325_9000750.exb	TUA	tua	CHA	tua	CHA		i	i
1325_9000750.exb	.	.		.			c	c
								
1365_0100011.exb	Invece	Invece					c	c
1365_0100011.exb	,	,					c	i
1365_0100011.exb	la	nella	CHA			G_Prep	i	i
1365_0100011.exb	seratta	serata	CHA			G_Prep	i	i
1365_0100011.exb	,		DEL			O_Punct	i	i
1365_0100011.exb	Carla	Carla					c	c
1365_0100011.exb	e	e					c	c
1365_0100011.exb	io	io					c	c
1365_0100011.exb	,		DEL			O_Punct	i	i
1365_0100011.exb	saramo	saremo	CHA			G_Inflect_Inexist	i	i
1365_0100011.exb	al	al					c	c
1365_0100011.exb	ristorante	ristorante					c	c
1365_0100011.exb	,		DEL			O_Punct	i	c
1365_0100011.exb	""""	""""					c	c
1365_0100011.exb	Da	Da					c	c
1365_0100011.exb	Ciro	Ciro					c	c
1365_0100011.exb	""""	""""					c	c
1365_0100011.exb	,		DEL			O_Punct	i	c
1365_0100011.exb	per	per					c	c
1365_0100011.exb	mangiare	mangiare					c	c
1365_0100011.exb	e	e					c	c
1365_0100011.exb	festare	festeggiare	CHA				i	c
1365_0100011.exb	.	.					c	c
								
1365_0100011.exb	Aspectiamo	Aspettiamo	CHA			O_Graph	i	i
1365_0100011.exb	la	la					c	c
1365_0100011.exb	vostra	vostra					c	c
1365_0100011.exb	telefonata	telefonata					c	c
1365_0100011.exb	,	.	CHA			O_Punct	c	c
1365_0100011.exb	Vi	Vi					c	c
1365_0100011.exb	abracciamo	abbracciamo	CHA			O_Graph	i	c
1365_0100011.exb	molto	molto					c	c
1365_0100011.exb	affettuosamente	affettuosamente					c	c
1365_0100011.exb	.	.					c	c
								
1325_1001107.exb	Oggi	Oggi					c	c
1325_1001107.exb	lavoro	lavoro					c	c
1325_1001107.exb	in	in					c	c
1325_1001107.exb	una	una					c	c
1325_1001107.exb	impresa	impresa					c	c
1325_1001107.exb	di	di					c	c
1325_1001107.exb	abbigliamento	abbigliamento					c	c
1325_1001107.exb	.	.					c	c
								
1325_1001107.exb	Non	Non					c	c
1325_1001107.exb	ho	ho					c	c
1325_1001107.exb	un	un					c	c
1325_1001107.exb	desiderio	desiderio					c	c
1325_1001107.exb	speciale	speciale					c	c
1325_1001107.exb	sul	sul					c	i
1325_1001107.exb	denaro	denaro					c	c
1325_1001107.exb	.	.					c	c
								
1325_9000554.exb	Il	Il					c	c
1325_9000554.exb	mio	mio					c	c
1325_9000554.exb	consiglio	consiglio					c	c
1325_9000554.exb	per	per					c	c
1325_9000554.exb	Lei	Lei					c	c
1325_9000554.exb	è	è					c	c
1325_9000554.exb	lasciare	lasciare					c	c
1325_9000554.exb	tutto	tutto					c	c
1325_9000554.exb	il	il					c	c
1325_9000554.exb	contatto	contatto					c	c
1325_9000554.exb	con	con					c	c
1325_9000554.exb	tutte	tutte					c	c
1325_9000554.exb	le	le					c	c
1325_9000554.exb	persone	persone					c	c
1325_9000554.exb	che	che					c	c
1325_9000554.exb	ha	ha					c	c
1325_9000554.exb	conosciutto	conosciuto	CHA			O_Graph	i	i
1325_9000554.exb	nel	su	CHA			G_Prep	i	i
1325_9000554.exb	Internet	Internet					c	c
1325_9000554.exb	.	.					c	c
								
1395_0000626.exb	Per	Per					c	c
1395_0000626.exb	me	me					c	c
1395_0000626.exb	ci	ci					c	c
1395_0000626.exb	sono	sono					c	c
1395_0000626.exb	tante	tante					c	c
1395_0000626.exb	cose	cose					c	c
1395_0000626.exb	nuove	nuove					c	c
1395_0000626.exb	:	:					c	c
1395_0000626.exb	in	in					c	c
1395_0000626.exb	Maggio	maggio	CHA			O_Capit	i	i
1395_0000626.exb	ho	ho					c	c
1395_0000626.exb	commincato	cominciato	CHA			O_Graph	i	i
1395_0000626.exb	alle	alle					c	c
1395_0000626.exb	FFJ	FFJ					c	c
1395_0000626.exb	.	.					c	c
								
1325_1001077.exb	Resto	Resto					c	c
1325_1001077.exb	in	in					c	c
1325_1001077.exb	attesa	attesa					c	c
1325_1001077.exb	la	della	CHA				i	i
1325_1001077.exb	Vostra	Vostra					c	c
1325_1001077.exb	risposta	risposta					c	c
1325_1001077.exb	!	!					c	c
								
1365_0100183.exb	Grazie	Grazie					c	c
1365_0100183.exb	per	per					c	c
1365_0100183.exb	l'	l'					c	c
1365_0100183.exb	invito	invito					c	c
1365_0100183.exb	,	,					c	c
1365_0100183.exb	mi	mi					c	c
1365_0100183.exb	è	è					c	c
1365_0100183.exb	piacuta	piaciuto	CHA			G_Agr	i	i
1365_0100183.exb	molto	molto					c	c
1365_0100183.exb	.	.					c	c
								
1365_0100183.exb	Non	Non					c	c
1365_0100183.exb	ho	ho					c	c
1365_0100183.exb	pensato	pensato					c	c
1365_0100183.exb	su	a	CHA			G_Prep	i	i
1365_0100183.exb	una	una					c	c
1365_0100183.exb	cosa	cosa					c	c
1365_0100183.exb	meravigliosa	meravigliosa					c	c
1365_0100183.exb	come	come					c	c
1365_0100183.exb	ques '	quest'	CHA			O_Graph	i	i
1365_0100183.exb	invito	invito					c	c
1365_0100183.exb	,	,					c	i
1365_0100183.exb	quando	quando					c	c
1365_0100183.exb	ho	ho					c	c
1365_0100183.exb	aperto	aperto					c	c
1365_0100183.exb	la	la					c	c
1365_0100183.exb	lettera	lettera					c	c
1365_0100183.exb	.	.					c	c
								
1365_0100183.exb	Deve	Deve					c	c
1365_0100183.exb	essere	essere					c	c
1365_0100183.exb	una	una					c	c
1365_0100183.exb	sorpresa	sorpresa					c	c
1365_0100183.exb	.	.					c	c
								
1325_1001053.exb	Settimana	Settimana					c	c
1325_1001053.exb	Giovani	Giovani					c	c
1325_1001053.exb	Via	Via					c	c
1325_1001053.exb	Crispi	Crispi					c	c
1325_1001053.exb	,	,					c	c
1325_1001053.exb	119	119					c	c
1325_1001053.exb	80127	80127					c	c
1325_1001053.exb	,	,					c	c
1325_1001053.exb	Italia	Italia					c	c
1325_1001053.exb	Caro	Caro					c	c
1325_1001053.exb	Giorgo	Giorgio	CHA			O_Graph	i	c
1325_1001053.exb	,	,					c	c
1325_1001053.exb	da	da					c	i
1325_1001053.exb	quando	quanto	CHA			G_Pos	i	c
1325_1001053.exb	tempo	tempo					c	c
1325_1001053.exb	!	!					c	c
								
1325_1001029.exb	Vorrei	Vorrei				O_Punct	c	c
1325_1001029.exb	offrire	offrire				O_Punct	c	c
1325_1001029.exb	il	il				O_Punct	c	c
1325_1001029.exb	mio	mio				O_Punct	c	c
1325_1001029.exb	aiuto	aiuto				O_Punct	c	c
1325_1001029.exb	,		DEL			O_Punct	i	i
1325_1001029.exb	per	per				O_Punct	c	c
1325_1001029.exb	aiutare	aiutare				O_Punct	c	c
1325_1001029.exb	al	il	CHA			O_Punct	i	i
1325_1001029.exb	Vostro	Vostro				O_Punct	c	c
1325_1001029.exb	Instituto	istituto	CHA			O_Graph	i	i
1325_1001029.exb	,	,				O_Punct	c	c
1325_1001029.exb	pratticamente	praticamente	CHA			O_Graph	i	i
1325_1001029.exb	ai	gli	CHA			G_Art	i	i
1325_1001029.exb	abitanti	abitanti				O_Punct	c	c
1325_1001029.exb	di	dell'	CHA			G_Art	i	c
1325_1001029.exb	America	America				G_Art	c	c
1325_1001029.exb	latina	latina				G_Art	c	c
1325_1001029.exb	e	e					i	c
1325_1001029.exb	per	per					c	c
1325_1001029.exb	formare	formare					c	c
1325_1001029.exb	la	la					c	c
1325_1001029.exb	mia	mia					c	c
1325_1001029.exb	personalità	personalità					c	c
1325_1001029.exb	,	,					c	c
1325_1001029.exb	per	per					c	c
1325_1001029.exb	conoscere	conoscere					c	c
1325_1001029.exb	altre	altri	CHA			G_Morphol_Wrong	i	i
1325_1001029.exb	paese	paesi	CHA			G_Morphol_Wrong	i	i
1325_1001029.exb	,	,					c	i
1325_1001029.exb	altre	altre					c	c
1325_1001029.exb	culture	culture					c	c
1325_1001029.exb	.	.					c	c
								
1325_1001046.exb	So	Sa	CHA			O_Punct	i	i
1325_1001046.exb	ho	ho				G_Verb_compl	i	i
1325_1001046.exb	anche	anche					i	c
1325_1001046.exb	una	una					c	c
1325_1001046.exb	esperianza	esperienza	CHA			O_Graph	i	i
1325_1001046.exb	.	.					c	c
								
1365_0100266.exb	Adesso	Adesso					c	c
1365_0100266.exb	lavorando	lavorando				G_Verb_compl	i	c
1365_0100266.exb	presso	presso					c	c
1365_0100266.exb	Entità	Entità					c	c
1365_0100266.exb	X	X					c	c
1365_0100266.exb	di	di					c	c
1365_0100266.exb	Città	Città					c	c
1365_0100266.exb	X	X					c	c
1365_0100266.exb	,	,					c	c
1365_0100266.exb	vorrei	vorrei					c	c
1365_0100266.exb	scriverti	scriverti					c	c
1365_0100266.exb	di	di					c	c
1365_0100266.exb	un	un					c	c
1365_0100266.exb	impiego	impiego					c	c
1365_0100266.exb	.	.					c	c
								
1365_0100266.exb	Se	Se					c	c
1365_0100266.exb	accettassi	accettassi					c	c
1365_0100266.exb	,	,					c	c
1365_0100266.exb	dovrei	dovrei					c	c
1365_0100266.exb	registare	registrare	CHA				i	c
1365_0100266.exb	i	i					c	c
1365_0100266.exb	fogli	fogli					c	c
1365_0100266.exb	di	dell'	CHA			G_Art	i	c
1365_0100266.exb	ufficio	ufficio				G_Art	c	c
1365_0100266.exb	,	,					c	c
1365_0100266.exb	come	come					c	c
1365_0100266.exb	no	no					c	c
1365_0100266.exb	.	.					c	c
								
1365_0100266.exb	Monstrero	mostrerò	CHA			O_Graph	i	i
1365_0100266.exb	lo		MOVS			G_Clit	i	i
1365_0100266.exb	al	al					c	i
1365_0100266.exb	capoufficio	capoufficio					c	c
1365_0100266.exb	!	!					c	c
								
1385_0001793.exb	Poi	Poi					c	c
1385_0001793.exb	prendo	prendo					c	c
1385_0001793.exb	un	un					c	c
1385_0001793.exb	corso	corso					c	c
1385_0001793.exb	d'	d'					c	c
1385_0001793.exb	italiano	italiano					c	c
1385_0001793.exb	...	...					c	c
								
1325_9000503.exb	L'	L'		L'		H_Intelltxt	c	c
1325_9000503.exb	anno	anno		anno		H_Intelltxt	c	c
1325_9000503.exb	scorso	scorso		scorso		H_Intelltxt	c	c
1325_9000503.exb	mi	mi		mi		H_Intelltxt	c	c
1325_9000503.exb	sono	sono		sono		H_Intelltxt	c	c
1325_9000503.exb	laureata	laureata		laureata		H_Intelltxt	c	c
1325_9000503.exb	in	in		in		H_Intelltxt	c	c
1325_9000503.exb	Economia	Economia		Economia		V_FS	c	c
1325_9000503.exb	e	e		e		V_FS	c	c
1325_9000503.exb	Commercio	Commercio		Commercio		V_FS	c	c
1325_9000503.exb	presso	presso		presso		H_Intelltxt	c	c
1325_9000503.exb	l'	l'		l'		H_Intelltxt	c	c
1325_9000503.exb	Universitá	Università	CHA	Università	CHA	H_Intelltxt	i	i
1325_9000503.exb	di	di		di		H_Intelltxt	c	c
1325_9000503.exb	Scienze	Scienze		Scienze		H_Intelltxt	c	c
1325_9000503.exb	Economiche	Economiche		Economiche		H_Intelltxt	c	c
1325_9000503.exb	a	a		a		H_Intelltxt	c	c
1325_9000503.exb	Città	Città		Città		H_Intelltxt	c	c
1325_9000503.exb	Y	Y		Y		H_Intelltxt	c	c
1325_9000503.exb	.	.		.		H_Intelltxt	c	c
								
1325_9000503.exb	Adesso	Adesso		Adesso		H_Intelltxt	c	c
1325_9000503.exb	sto	sto		sto		H_Intelltxt	c	c
1325_9000503.exb	per	per		per		H_Intelltxt	c	c
1325_9000503.exb	assumere	assumere		intraprendere	CHA	V_semdenot_word_fs	c	c
1325_9000503.exb	il	un	CHA	un	CHA	H_Intelltxt	i	c
1325_9000503.exb	lavoro	lavoro		lavoro		H_Intelltxt	c	c
1325_9000503.exb	presso	presso		presso		H_Intelltxt	c	c
1325_9000503.exb	Unicredit	Unicredit		Unicredit		H_Intelltxt	c	c
1325_9000503.exb	Banca	Banca		Banca		H_Intelltxt	c	c
1325_9000503.exb	con	con		con		H_Intelltxt	c	c
1325_9000503.exb	la		DEL		DEL	H_Intelltxt	i	c
1325_9000503.exb	sede	sede		sede		H_Intelltxt	c	c
1325_9000503.exb	in	in		in		H_Intelltxt	c	c
1325_9000503.exb	Paese	Paese		Paese		H_Intelltxt	c	c
1325_9000503.exb	X	X		X		H_Intelltxt	c	c
1325_9000503.exb	,	,		,		H_Intelltxt	c	c
1325_9000503.exb	a	a		a		H_Intelltxt	c	c
1325_9000503.exb	Città	Città		Città		H_Intelltxt	c	c
1325_9000503.exb	Y	Y		Y		H_Intelltxt	c	c
1325_9000503.exb	,	,		,		H_Intelltxt	c	c
1325_9000503.exb	cominciando	cominciando		cominciando		H_Intelltxt	c	c
1325_9000503.exb	dal	dal		dal		H_Intelltxt	c	c
1325_9000503.exb	mese	mese		mese		H_Intelltxt	c	c
1325_9000503.exb	di	di		di		H_Intelltxt	c	c
1325_9000503.exb	settembre	settembre		settembre		H_Intelltxt	c	c
1325_9000503.exb	.	.		.		H_Intelltxt	c	c
								
1325_9000503.exb	Sono	Sono		Sono		V_FS	c	c
1325_9000503.exb	convinta	convinta		convinta		V_FS	c	c
1325_9000503.exb	che	che		che		V_FS	c	c
1325_9000503.exb	una	una		una		H_Intelltxt	c	c
1325_9000503.exb	tale	tale		tale		H_Intelltxt	c	c
1325_9000503.exb	esperienza	esperienza		esperienza		H_Intelltxt	c	c
1325_9000503.exb	mi	mi		mi		H_Intelltxt	c	c
1325_9000503.exb	aiuti	aiuterà	CHA	aiuterà	CHA	H_Intelltxt	i	c
1325_9000503.exb	molto	molto		molto		H_Intelltxt	c	c
1325_9000503.exb	nel	nel		nel		H_Intelltxt	c	c
1325_9000503.exb	lavoro	lavoro		lavoro		H_Intelltxt	c	c
1325_9000503.exb	che	che		che		H_Intelltxt	c	c
1325_9000503.exb	assumeró	assumerò	CHA	inizierò	CHA	V_semdenot_word_fs	i	c
1325_9000503.exb	in	in		in		H_Intelltxt	c	c
1325_9000503.exb	autunno	autunno		autunno		H_Intelltxt	c	c
1325_9000503.exb	in	in		in		H_Intelltxt	c	c
1325_9000503.exb	Paese	Paese		Paese		H_Intelltxt	c	c
1325_9000503.exb	X	X		X		H_Intelltxt	c	c
1325_9000503.exb	.	.		.		H_Intelltxt	c	c
								
1325_9000503.exb	Alla	Alla		Alla		V_FS	c	i
1325_9000503.exb	presente	presente		presente		V_FS	c	c
1325_9000503.exb	allego	allego		allego		V_FS	c	c
1325_9000503.exb	il	il		il		V_FS	c	c
1325_9000503.exb	mio	mio		mio		V_FS	c	c
1325_9000503.exb	Curriculum	Curriculum		Curriculum		V_FS	c	c
1325_9000503.exb	Vitae	Vitae		Vitae		V_FS	c	c
1325_9000503.exb	dal	dal		dal		H_Intelltxt	c	c
1325_9000503.exb	quale	quale		quale		H_Intelltxt	c	c
1325_9000503.exb	risulta	risulta		risulta		H_Intelltxt	c	c
1325_9000503.exb	il	il		il		H_Intelltxt	c	c
1325_9000503.exb	mio	mio		mio		H_Intelltxt	c	c
1325_9000503.exb	percorso	percorso		percorso		V_FS	c	c
1325_9000503.exb	formativo	formativo		formativo		V_FS	c	c
1325_9000503.exb	,	,		,		H_Intelltxt	c	c
1325_9000503.exb	i	i		i		H_Intelltxt	c	c
1325_9000503.exb	corsi	corsi		corsi		V_FS	c	c
1325_9000503.exb	linguistici	linguistici		linguistici		V_FS	c	c
1325_9000503.exb	fatti	fatti		fatti		H_Intelltxt	c	c
1325_9000503.exb	ed	e	CHA	ed		H_Intelltxt	i	c
1325_9000503.exb	altri	altri		altri		H_Intelltxt	c	c
1325_9000503.exb	interessi	interessi		interessi		V_FS	c	c
1325_9000503.exb	professionali	professionali		professionali		V_FS	c	c
1325_9000503.exb	.	.		.		H_Intelltxt	c	c
								
1395_0000611.exb	Ho	Ho		Ho			c	c
1395_0000611.exb	visitato	visitato		visitato			c	c
1395_0000611.exb	anzi		DEL		DEL		i	c
1395_0000611.exb	le	le		le			c	c
1395_0000611.exb	isole	isole		isole			c	c
1395_0000611.exb	""""		DEL		DEL		i	c
1395_0000611.exb	Burano	Burano		Burano			c	c
1395_0000611.exb	e	e		e			c	c
1395_0000611.exb	Murano	Murano		Murano			c	c
1395_0000611.exb	""""		DEL		DEL		i	c
1395_0000611.exb	.	.		.			c	c
								
1395_0001084.exb	La	La					c	c
1395_0001084.exb	nostra	nostra					c	c
1395_0001084.exb	insegnante	insegnante					c	c
1395_0001084.exb	si	si					c	c
1395_0001084.exb	chiama	chiama					c	c
1395_0001084.exb	Maria	Maria					c	c
1395_0001084.exb	.	.					c	c
								
1395_0001084.exb	Ci	Ci					c	c
1395_0001084.exb	vediamo	vediamo					c	c
1395_0001084.exb	prossima	prossima				G_Art	i	c
1395_0001084.exb	settimana	settimana				G_Art	c	c
1395_0001084.exb	.	.					c	c
								
1365_0100230.exb	Città	Città					c	c
1365_0100230.exb	X	X					c	c
1365_0100230.exb	,	,					c	c
1365_0100230.exb	17	17					c	c
1365_0100230.exb	giugno	giugno					c	c
1365_0100230.exb	2011	2011					c	c
1365_0100230.exb	Caro	Caro					c	c
1365_0100230.exb	Francesco	Francesco					c	c
1365_0100230.exb	,	,					c	c
1365_0100230.exb	grazie	grazie					c	c
1365_0100230.exb	per	per					c	c
1365_0100230.exb	la	la					c	c
1365_0100230.exb	tua	tua					c	c
1365_0100230.exb	lettera	lettera					c	c
1365_0100230.exb	,	,					c	c
1365_0100230.exb	spero	spero					c	c
1365_0100230.exb	che	che					c	c
1365_0100230.exb	stia	stia					i	c
1365_0100230.exb	bene	bene					c	c
1365_0100230.exb	.	.					c	c
								
1365_0100230.exb	È	È					c	c
1365_0100230.exb	molto	molto					c	c
1365_0100230.exb	importante	importante					c	c
1365_0100230.exb	di		DEL			G_Prep	i	i
1365_0100230.exb	avere	avere					c	c
1365_0100230.exb	un	un					c	c
1365_0100230.exb	lavoro	lavoro					c	c
1365_0100230.exb	fisso	fisso					c	c
1365_0100230.exb	e	e					c	c
1365_0100230.exb	per		MOVS			G_Wo	i	c
1365_0100230.exb	trovarlo		MOVS			G_Wo	i	c
1365_0100230.exb	ti	ti				G_Wo	c	c
1365_0100230.exb	vorrei	vorrei				G_Wo	c	c
1365_0100230.exb	aiutare	aiutare				G_Wo	c	c
1365_0100230.exb	.	.				G_Wo	i	c
								
1365_0100230.exb	Forse	Forse				O_Punct	c	c
1365_0100230.exb	puoi	puoi				O_Punct	c	c
1365_0100230.exb	iscriverti	iscriverti				O_Punct	c	c
1365_0100230.exb	per	per				O_Punct	c	c
1365_0100230.exb	questo	questo				O_Punct	c	c
1365_0100230.exb	lavoro	lavoro				O_Punct	c	c
1365_0100230.exb	anch'	anch'				O_Punct	i	c
1365_0100230.exb	io	io				O_Punct	c	c
1365_0100230.exb	l'	l'				O_Punct	c	c
1365_0100230.exb	ho	ho				O_Punct	c	c
1365_0100230.exb	fatto	fatto				O_Punct	c	c
1365_0100230.exb	ma	ma					i	c
1365_0100230.exb	anche	anche					c	c
1365_0100230.exb	la	la					c	c
1365_0100230.exb	piscina	piscina					c	c
1365_0100230.exb	cerca	cerca					c	c
1365_0100230.exb	personale	personale					c	c
1365_0100230.exb	.	.					c	c
								
1365_0100230.exb	E	E					c	c
1365_0100230.exb	allora	allora					c	c
1365_0100230.exb	,	,					c	c
1365_0100230.exb	belle	belle					c	c
1365_0100230.exb	vacanze	vacanze					c	c
1365_0100230.exb	e	e					c	c
1365_0100230.exb	a	a					c	c
1365_0100230.exb	presto	presto					c	c
1365_0100230.exb	.	.					c	c
								
1325_9000241.exb	In	In		In			c	c
1325_9000241.exb	somma	somma		somma			c	c
1325_9000241.exb	,	,		,			c	c
1325_9000241.exb	sono	sono		sono			c	c
1325_9000241.exb	rimasto	rimasto		rimasto			c	c
1325_9000241.exb	molto	molto		molto			c	c
1325_9000241.exb	dispiaciuto	dispiaciuto		dispiaciuto			c	c
1325_9000241.exb	del	del		del			c	c
1325_9000241.exb	mio	mio		mio			c	c
1325_9000241.exb	soggiorno	soggiorno		soggiorno			c	c
1325_9000241.exb	,	,		,			c	c
1325_9000241.exb	anche	anche		anche			c	c
1325_9000241.exb	se	se		se			c	c
1325_9000241.exb	,	,		,			c	c
1325_9000241.exb	devo	devo		devo			c	c
1325_9000241.exb	dire	dire		dire			c	c
1325_9000241.exb	,	,		,			c	c
1325_9000241.exb	la	la		la			c	c
1325_9000241.exb	zona	zona		zona			c	c
1325_9000241.exb	è	è		è			c	c
1325_9000241.exb	veramente	veramente		veramente			c	c
1325_9000241.exb	splendida	splendida		splendida			c	c
1325_9000241.exb	.	.		.			c	c
								
1385_0001785.exb	Puoi	Puoi					c	i
1385_0001785.exb	mi	dirmi	MERGE/MOVS/MOVT/CHA			O_Wordbd	i	i
1385_0001785.exb	dice					G_Verb_main	i	i
1385_0001785.exb	che	che					c	c
1385_0001785.exb	lavoro	lavoro					c	c
1385_0001785.exb	fai	fai					c	c
1385_0001785.exb	adesso	adesso					c	c
1385_0001785.exb	?	?					c	c
								
1365_0100134.exb	Forse	Forse					c	c
1365_0100134.exb	potrei	potrei					c	c
1365_0100134.exb	portare	portare					c	c
1365_0100134.exb	qualche	qualche				G_Prep	c	c
1365_0100134.exb	cosa	cosa				G_Prep	c	c
1365_0100134.exb	speciale	speciale				G_Prep	i	c
1365_0100134.exb	di	dalla	CHA			G_Prep	i	i
1365_0100134.exb	Germania	Germania				G_Art	c	c
1365_0100134.exb	.	.					c	c
								
1325_1001080.exb	Da	Da					c	c
1325_1001080.exb	tanto	tanto					c	c
1325_1001080.exb	tempo	tempo					c	c
1325_1001080.exb	che		DEL				i	c
1325_1001080.exb	voglio	voglio					c	c
1325_1001080.exb	trovare	trovare					c	c
1325_1001080.exb	un	un					c	c
1325_1001080.exb	posto	posto					c	c
1325_1001080.exb	di	di					c	c
1325_1001080.exb	lavoro	lavoro					c	c
1325_1001080.exb	.	.					c	c
								
1325_1001080.exb	Mi	Mi					c	c
1325_1001080.exb	piace	piace					c	c
1325_1001080.exb	tenere	tenere					c	c
1325_1001080.exb	i	i					c	c
1325_1001080.exb	contatti	contatti					c	c
1325_1001080.exb	e	e					c	c
1325_1001080.exb	parlare	parlare					c	c
1325_1001080.exb	con	con					c	c
1325_1001080.exb	altri	altri					i	c
1325_1001080.exb	.	.					c	c
								
1325_1001080.exb	Purtroppo	Purtroppo					c	c
1325_1001080.exb	ho	ho					c	c
1325_1001080.exb	dovuto	dovuto					c	c
1325_1001080.exb	lasciare	lasciare					c	c
1325_1001080.exb	quello	quel	CHA				i	c
1325_1001080.exb	posto	posto					c	c
1325_1001080.exb	di	di					c	c
1325_1001080.exb	lavoro	lavoro					c	c
1325_1001080.exb	perché	perché					c	c
1325_1001080.exb	mi	mi					c	c
1325_1001080.exb	sono	sono					c	c
1325_1001080.exb	trasferito	trasferito					c	c
1325_1001080.exb	in	in					c	c
1325_1001080.exb	un	un'	CHA				i	i
1325_1001080.exb	altra	altra					c	c
1325_1001080.exb	città	città					c	c
1325_1001080.exb	.	.					c	c
								
1395_0001171.exb	Abito	Abito					c	c
1395_0001171.exb	un	in	CHA			G_Art	i	i
1395_0001171.exb	un	un				G_Art	c	i
1395_0001171.exb	albergo	albergo				G_Art	c	c
1395_0001171.exb	directamente	direttamente	CHA			O_Graph	i	i
1395_0001171.exb	in	in					c	i
1395_0001171.exb	centro	centro					c	c
1395_0001171.exb	di	di					c	c
1395_0001171.exb	Città	Città					c	c
1395_0001171.exb	X	X					c	c
1395_0001171.exb	.	.					c	c
								
1385_0001728.exb	PER	Per	CHA				i	i
1385_0001728.exb	DIRE	dire	CHA				i	i
1385_0001728.exb	LA	la	CHA				i	i
1385_0001728.exb	VERITÀ	verità	CHA				i	i
1385_0001728.exb	,	,					c	c
1385_0001728.exb	É	è	CHA				i	i
1385_0001728.exb	UNA	una	CHA				i	i
1385_0001728.exb	SETTIMANA	settimana	CHA				i	i
1385_0001728.exb	ORRIBILE	orribile	CHA				i	i
1385_0001728.exb	.	.					c	c
								
