filename	learner	TH1	TH1Diff	TH2	TH2Diff	markable_scheme	gold_label
1325_9000750.exb	GIORGIO	Giorgio	CHA	Giorgio	CHA		i
1325_9000750.exb	,	,		,			c
1325_9000750.exb	AVENDO	avendo	CHA	avendo	CHA		i
1325_9000750.exb	LETTO	letto	CHA	letto	CHA		i
1325_9000750.exb	LA	la	CHA	la	CHA		i
1325_9000750.exb	TUA	tua	CHA	tua	CHA		i
1325_9000750.exb	LETTERA	lettera	CHA	lettera	CHA		i
1325_9000750.exb	SUL	sul	CHA	sul	CHA		i
1325_9000750.exb	GIORNALE	giornale	CHA	giornale	CHA		i
1325_9000750.exb	""""	""""		""""			c
1325_9000750.exb	SETTIMANA	Settimana	CHA	Settimana	CHA		i
1325_9000750.exb	GIOVANI	Giovani	CHA	Giovani	CHA		i
1325_9000750.exb	""""	""""		""""			c
1325_9000750.exb	,	,		,			c
1325_9000750.exb	NON	non	CHA	non	CHA		i
1325_9000750.exb	RIESCO	riesco	CHA	riesco	CHA		i
1325_9000750.exb	A	a	CHA	a	CHA		i
1325_9000750.exb	NON	non	CHA	non	CHA		i
1325_9000750.exb	RISPONDERTI	risponderti	CHA	risponderti	CHA		i
1325_9000750.exb	,		DEL		DEL		i
1325_9000750.exb	PER	per	CHA	per	CHA		i
1325_9000750.exb	RACONTARE	raccontare	CHA	raccontare	CHA		i
1325_9000750.exb	LA	la	CHA	la	CHA		i
1325_9000750.exb	MIA	mia	CHA	mia	CHA		i
1325_9000750.exb	ESPERIENZA	esperienza	CHA	esperienza	CHA		i
1325_9000750.exb	,		DEL		DEL		i
1325_9000750.exb	MOLTO	molto	CHA	molto	CHA		i
1325_9000750.exb	SIMILE	simile	CHA	simile	CHA		i
1325_9000750.exb	ALLA	alla	CHA	alla	CHA		i
1325_9000750.exb	TUA	tua	CHA	tua	CHA		i
1325_9000750.exb	.	.		.			c
							
1365_0100011.exb	Invece	Invece					c
1365_0100011.exb	,	,					c
1365_0100011.exb	la	nella	CHA			G_Prep	i
1365_0100011.exb	seratta	serata	CHA			G_Prep	i
1365_0100011.exb	,		DEL			O_Punct	i
1365_0100011.exb	Carla	Carla					c
1365_0100011.exb	e	e					c
1365_0100011.exb	io	io					c
1365_0100011.exb	,		DEL			O_Punct	i
1365_0100011.exb	saramo	saremo	CHA			G_Inflect_Inexist	i
1365_0100011.exb	al	al					c
1365_0100011.exb	ristorante	ristorante					c
1365_0100011.exb	,		DEL			O_Punct	i
1365_0100011.exb	""""	""""					c
1365_0100011.exb	Da	Da					c
1365_0100011.exb	Ciro	Ciro					c
1365_0100011.exb	""""	""""					c
1365_0100011.exb	,		DEL			O_Punct	i
1365_0100011.exb	per	per					c
1365_0100011.exb	mangiare	mangiare					c
1365_0100011.exb	e	e					c
1365_0100011.exb	festare	festeggiare	CHA				i
1365_0100011.exb	.	.					c
							
1365_0100011.exb	Aspectiamo	Aspettiamo	CHA			O_Graph	i
1365_0100011.exb	la	la					c
1365_0100011.exb	vostra	vostra					c
1365_0100011.exb	telefonata	telefonata					c
1365_0100011.exb	,	.	CHA			O_Punct	c
1365_0100011.exb	Vi	Vi					c
1365_0100011.exb	abracciamo	abbracciamo	CHA			O_Graph	i
1365_0100011.exb	molto	molto					c
1365_0100011.exb	affettuosamente	affettuosamente					c
1365_0100011.exb	.	.					c
							
1325_1001107.exb	Oggi	Oggi					c
1325_1001107.exb	lavoro	lavoro					c
1325_1001107.exb	in	in					c
1325_1001107.exb	una	una					c
1325_1001107.exb	impresa	impresa					c
1325_1001107.exb	di	di					c
1325_1001107.exb	abbigliamento	abbigliamento					c
1325_1001107.exb	.	.					c
							
1325_1001107.exb	Non	Non					c
1325_1001107.exb	ho	ho					c
1325_1001107.exb	un	un					c
1325_1001107.exb	desiderio	desiderio					c
1325_1001107.exb	speciale	speciale					c
1325_1001107.exb	sul	sul					c
1325_1001107.exb	denaro	denaro					c
1325_1001107.exb	.	.					c
							
1325_9000554.exb	Il	Il					c
1325_9000554.exb	mio	mio					c
1325_9000554.exb	consiglio	consiglio					c
1325_9000554.exb	per	per					c
1325_9000554.exb	Lei	Lei					c
1325_9000554.exb	è	è					c
1325_9000554.exb	lasciare	lasciare					c
1325_9000554.exb	tutto	tutto					c
1325_9000554.exb	il	il					c
1325_9000554.exb	contatto	contatto					c
1325_9000554.exb	con	con					c
1325_9000554.exb	tutte	tutte					c
1325_9000554.exb	le	le					c
1325_9000554.exb	persone	persone					c
1325_9000554.exb	che	che					c
1325_9000554.exb	ha	ha					c
1325_9000554.exb	conosciutto	conosciuto	CHA			O_Graph	i
1325_9000554.exb	nel	su	CHA			G_Prep	i
1325_9000554.exb	Internet	Internet					c
1325_9000554.exb	.	.					c
							
1395_0000626.exb	Per	Per					c
1395_0000626.exb	me	me					c
1395_0000626.exb	ci	ci					c
1395_0000626.exb	sono	sono					c
1395_0000626.exb	tante	tante					c
1395_0000626.exb	cose	cose					c
1395_0000626.exb	nuove	nuove					c
1395_0000626.exb	:	:					c
1395_0000626.exb	in	in					c
1395_0000626.exb	Maggio	maggio	CHA			O_Capit	i
1395_0000626.exb	ho	ho					c
1395_0000626.exb	commincato	cominciato	CHA			O_Graph	i
1395_0000626.exb	alle	alle					c
1395_0000626.exb	FFJ	FFJ					c
1395_0000626.exb	.	.					c
							
1325_1001077.exb	Resto	Resto					c
1325_1001077.exb	in	in					c
1325_1001077.exb	attesa	attesa					c
1325_1001077.exb	la	della	CHA				i
1325_1001077.exb	Vostra	Vostra					c
1325_1001077.exb	risposta	risposta					c
1325_1001077.exb	!	!					c
							
1365_0100183.exb	Grazie	Grazie					c
1365_0100183.exb	per	per					c
1365_0100183.exb	l'	l'					c
1365_0100183.exb	invito	invito					c
1365_0100183.exb	,	,					c
1365_0100183.exb	mi	mi					c
1365_0100183.exb	è	è					c
1365_0100183.exb	piacuta	piaciuto	CHA			G_Agr	i
1365_0100183.exb	molto	molto					c
1365_0100183.exb	.	.					c
							
1365_0100183.exb	Non	Non					c
1365_0100183.exb	ho	ho					c
1365_0100183.exb	pensato	pensato					c
1365_0100183.exb	su	a	CHA			G_Prep	i
1365_0100183.exb	una	una					c
1365_0100183.exb	cosa	cosa					c
1365_0100183.exb	meravigliosa	meravigliosa					c
1365_0100183.exb	come	come					c
1365_0100183.exb	ques '	quest'	CHA			O_Graph	i
1365_0100183.exb	invito	invito					c
1365_0100183.exb	,	,					c
1365_0100183.exb	quando	quando					c
1365_0100183.exb	ho	ho					c
1365_0100183.exb	aperto	aperto					c
1365_0100183.exb	la	la					c
1365_0100183.exb	lettera	lettera					c
1365_0100183.exb	.	.					c
							
1365_0100183.exb	Deve	Deve					c
1365_0100183.exb	essere	essere					c
1365_0100183.exb	una	una					c
1365_0100183.exb	sorpresa	sorpresa					c
1365_0100183.exb	.	.					c
							
1325_1001053.exb	Settimana	Settimana					c
1325_1001053.exb	Giovani	Giovani					c
1325_1001053.exb	Via	Via					c
1325_1001053.exb	Crispi	Crispi					c
1325_1001053.exb	,	,					c
1325_1001053.exb	119	119					c
1325_1001053.exb	80127	80127					c
1325_1001053.exb	,	,					c
1325_1001053.exb	Italia	Italia					c
1325_1001053.exb	Caro	Caro					c
1325_1001053.exb	Giorgo	Giorgio	CHA			O_Graph	i
1325_1001053.exb	,	,					c
1325_1001053.exb	da	da					c
1325_1001053.exb	quando	quanto	CHA			G_Pos	i
1325_1001053.exb	tempo	tempo					c
1325_1001053.exb	!	!					c
							
1325_1001029.exb	Vorrei	Vorrei				O_Punct	c
1325_1001029.exb	offrire	offrire				O_Punct	c
1325_1001029.exb	il	il				O_Punct	c
1325_1001029.exb	mio	mio				O_Punct	c
1325_1001029.exb	aiuto	aiuto				O_Punct	c
1325_1001029.exb	,		DEL			O_Punct	i
1325_1001029.exb	per	per				O_Punct	c
1325_1001029.exb	aiutare	aiutare				O_Punct	c
1325_1001029.exb	al	il	CHA			O_Punct	i
1325_1001029.exb	Vostro	Vostro				O_Punct	c
1325_1001029.exb	Instituto	istituto	CHA			O_Graph	i
1325_1001029.exb	,	,				O_Punct	c
1325_1001029.exb	pratticamente	praticamente	CHA			O_Graph	i
1325_1001029.exb	ai	gli	CHA			G_Art	i
1325_1001029.exb	abitanti	abitanti				O_Punct	c
1325_1001029.exb	di	dell'	CHA			G_Art	i
1325_1001029.exb	America	America				G_Art	c
1325_1001029.exb	latina	latina				G_Art	c
1325_1001029.exb	e	e					i
1325_1001029.exb	per	per					c
1325_1001029.exb	formare	formare					c
1325_1001029.exb	la	la					c
1325_1001029.exb	mia	mia					c
1325_1001029.exb	personalità	personalità					c
1325_1001029.exb	,	,					c
1325_1001029.exb	per	per					c
1325_1001029.exb	conoscere	conoscere					c
1325_1001029.exb	altre	altri	CHA			G_Morphol_Wrong	i
1325_1001029.exb	paese	paesi	CHA			G_Morphol_Wrong	i
1325_1001029.exb	,	,					c
1325_1001029.exb	altre	altre					c
1325_1001029.exb	culture	culture					c
1325_1001029.exb	.	.					c
							
1325_1001046.exb	So	Sa	CHA			O_Punct	i
1325_1001046.exb	ho	ho				G_Verb_compl	i
1325_1001046.exb	anche	anche					i
1325_1001046.exb	una	una					c
1325_1001046.exb	esperianza	esperienza	CHA			O_Graph	i
1325_1001046.exb	.	.					c
							
1365_0100266.exb	Adesso	Adesso					c
1365_0100266.exb	lavorando	lavorando				G_Verb_compl	i
1365_0100266.exb	presso	presso					c
1365_0100266.exb	Entità	Entità					c
1365_0100266.exb	X	X					c
1365_0100266.exb	di	di					c
1365_0100266.exb	Città	Città					c
1365_0100266.exb	X	X					c
1365_0100266.exb	,	,					c
1365_0100266.exb	vorrei	vorrei					c
1365_0100266.exb	scriverti	scriverti					c
1365_0100266.exb	di	di					c
1365_0100266.exb	un	un					c
1365_0100266.exb	impiego	impiego					c
1365_0100266.exb	.	.					c
							
1365_0100266.exb	Se	Se					c
1365_0100266.exb	accettassi	accettassi					c
1365_0100266.exb	,	,					c
1365_0100266.exb	dovrei	dovrei					c
1365_0100266.exb	registare	registrare	CHA				i
1365_0100266.exb	i	i					c
1365_0100266.exb	fogli	fogli					c
1365_0100266.exb	di	dell'	CHA			G_Art	i
1365_0100266.exb	ufficio	ufficio				G_Art	c
1365_0100266.exb	,	,					c
1365_0100266.exb	come	come					c
1365_0100266.exb	no	no					c
1365_0100266.exb	.	.					c
							
1365_0100266.exb	Monstrero	mostrerò	CHA			O_Graph	i
1365_0100266.exb	lo		MOVS			G_Clit	i
1365_0100266.exb	al	al					c
1365_0100266.exb	capoufficio	capoufficio					c
1365_0100266.exb	!	!					c
							
1385_0001793.exb	Poi	Poi					c
1385_0001793.exb	prendo	prendo					c
1385_0001793.exb	un	un					c
1385_0001793.exb	corso	corso					c
1385_0001793.exb	d'	d'					c
1385_0001793.exb	italiano	italiano					c
1385_0001793.exb	...	...					c
							
1325_9000503.exb	L'	L'		L'		H_Intelltxt	c
1325_9000503.exb	anno	anno		anno		H_Intelltxt	c
1325_9000503.exb	scorso	scorso		scorso		H_Intelltxt	c
1325_9000503.exb	mi	mi		mi		H_Intelltxt	c
1325_9000503.exb	sono	sono		sono		H_Intelltxt	c
1325_9000503.exb	laureata	laureata		laureata		H_Intelltxt	c
1325_9000503.exb	in	in		in		H_Intelltxt	c
1325_9000503.exb	Economia	Economia		Economia		V_FS	c
1325_9000503.exb	e	e		e		V_FS	c
1325_9000503.exb	Commercio	Commercio		Commercio		V_FS	c
1325_9000503.exb	presso	presso		presso		H_Intelltxt	c
1325_9000503.exb	l'	l'		l'		H_Intelltxt	c
1325_9000503.exb	Universitá	Università	CHA	Università	CHA	H_Intelltxt	i
1325_9000503.exb	di	di		di		H_Intelltxt	c
1325_9000503.exb	Scienze	Scienze		Scienze		H_Intelltxt	c
1325_9000503.exb	Economiche	Economiche		Economiche		H_Intelltxt	c
1325_9000503.exb	a	a		a		H_Intelltxt	c
1325_9000503.exb	Città	Città		Città		H_Intelltxt	c
1325_9000503.exb	Y	Y		Y		H_Intelltxt	c
1325_9000503.exb	.	.		.		H_Intelltxt	c
							
1325_9000503.exb	Adesso	Adesso		Adesso		H_Intelltxt	c
1325_9000503.exb	sto	sto		sto		H_Intelltxt	c
1325_9000503.exb	per	per		per		H_Intelltxt	c
1325_9000503.exb	assumere	assumere		intraprendere	CHA	V_semdenot_word_fs	c
1325_9000503.exb	il	un	CHA	un	CHA	H_Intelltxt	i
1325_9000503.exb	lavoro	lavoro		lavoro		H_Intelltxt	c
1325_9000503.exb	presso	presso		presso		H_Intelltxt	c
1325_9000503.exb	Unicredit	Unicredit		Unicredit		H_Intelltxt	c
1325_9000503.exb	Banca	Banca		Banca		H_Intelltxt	c
1325_9000503.exb	con	con		con		H_Intelltxt	c
1325_9000503.exb	la		DEL		DEL	H_Intelltxt	i
1325_9000503.exb	sede	sede		sede		H_Intelltxt	c
1325_9000503.exb	in	in		in		H_Intelltxt	c
1325_9000503.exb	Paese	Paese		Paese		H_Intelltxt	c
1325_9000503.exb	X	X		X		H_Intelltxt	c
1325_9000503.exb	,	,		,		H_Intelltxt	c
1325_9000503.exb	a	a		a		H_Intelltxt	c
1325_9000503.exb	Città	Città		Città		H_Intelltxt	c
1325_9000503.exb	Y	Y		Y		H_Intelltxt	c
1325_9000503.exb	,	,		,		H_Intelltxt	c
1325_9000503.exb	cominciando	cominciando		cominciando		H_Intelltxt	c
1325_9000503.exb	dal	dal		dal		H_Intelltxt	c
1325_9000503.exb	mese	mese		mese		H_Intelltxt	c
1325_9000503.exb	di	di		di		H_Intelltxt	c
1325_9000503.exb	settembre	settembre		settembre		H_Intelltxt	c
1325_9000503.exb	.	.		.		H_Intelltxt	c
							
1325_9000503.exb	Sono	Sono		Sono		V_FS	c
1325_9000503.exb	convinta	convinta		convinta		V_FS	c
1325_9000503.exb	che	che		che		V_FS	c
1325_9000503.exb	una	una		una		H_Intelltxt	c
1325_9000503.exb	tale	tale		tale		H_Intelltxt	c
1325_9000503.exb	esperienza	esperienza		esperienza		H_Intelltxt	c
1325_9000503.exb	mi	mi		mi		H_Intelltxt	c
1325_9000503.exb	aiuti	aiuterà	CHA	aiuterà	CHA	H_Intelltxt	i
1325_9000503.exb	molto	molto		molto		H_Intelltxt	c
1325_9000503.exb	nel	nel		nel		H_Intelltxt	c
1325_9000503.exb	lavoro	lavoro		lavoro		H_Intelltxt	c
1325_9000503.exb	che	che		che		H_Intelltxt	c
1325_9000503.exb	assumeró	assumerò	CHA	inizierò	CHA	V_semdenot_word_fs	i
1325_9000503.exb	in	in		in		H_Intelltxt	c
1325_9000503.exb	autunno	autunno		autunno		H_Intelltxt	c
1325_9000503.exb	in	in		in		H_Intelltxt	c
1325_9000503.exb	Paese	Paese		Paese		H_Intelltxt	c
1325_9000503.exb	X	X		X		H_Intelltxt	c
1325_9000503.exb	.	.		.		H_Intelltxt	c
							
1325_9000503.exb	Alla	Alla		Alla		V_FS	c
1325_9000503.exb	presente	presente		presente		V_FS	c
1325_9000503.exb	allego	allego		allego		V_FS	c
1325_9000503.exb	il	il		il		V_FS	c
1325_9000503.exb	mio	mio		mio		V_FS	c
1325_9000503.exb	Curriculum	Curriculum		Curriculum		V_FS	c
1325_9000503.exb	Vitae	Vitae		Vitae		V_FS	c
1325_9000503.exb	dal	dal		dal		H_Intelltxt	c
1325_9000503.exb	quale	quale		quale		H_Intelltxt	c
1325_9000503.exb	risulta	risulta		risulta		H_Intelltxt	c
1325_9000503.exb	il	il		il		H_Intelltxt	c
1325_9000503.exb	mio	mio		mio		H_Intelltxt	c
1325_9000503.exb	percorso	percorso		percorso		V_FS	c
1325_9000503.exb	formativo	formativo		formativo		V_FS	c
1325_9000503.exb	,	,		,		H_Intelltxt	c
1325_9000503.exb	i	i		i		H_Intelltxt	c
1325_9000503.exb	corsi	corsi		corsi		V_FS	c
1325_9000503.exb	linguistici	linguistici		linguistici		V_FS	c
1325_9000503.exb	fatti	fatti		fatti		H_Intelltxt	c
1325_9000503.exb	ed	e	CHA	ed		H_Intelltxt	i
1325_9000503.exb	altri	altri		altri		H_Intelltxt	c
1325_9000503.exb	interessi	interessi		interessi		V_FS	c
1325_9000503.exb	professionali	professionali		professionali		V_FS	c
1325_9000503.exb	.	.		.		H_Intelltxt	c
							
1395_0000611.exb	Ho	Ho		Ho			c
1395_0000611.exb	visitato	visitato		visitato			c
1395_0000611.exb	anzi		DEL		DEL		i
1395_0000611.exb	le	le		le			c
1395_0000611.exb	isole	isole		isole			c
1395_0000611.exb	""""		DEL		DEL		i
1395_0000611.exb	Burano	Burano		Burano			c
1395_0000611.exb	e	e		e			c
1395_0000611.exb	Murano	Murano		Murano			c
1395_0000611.exb	""""		DEL		DEL		i
1395_0000611.exb	.	.		.			c
							
1395_0001084.exb	La	La					c
1395_0001084.exb	nostra	nostra					c
1395_0001084.exb	insegnante	insegnante					c
1395_0001084.exb	si	si					c
1395_0001084.exb	chiama	chiama					c
1395_0001084.exb	Maria	Maria					c
1395_0001084.exb	.	.					c
							
1395_0001084.exb	Ci	Ci					c
1395_0001084.exb	vediamo	vediamo					c
1395_0001084.exb	prossima	prossima				G_Art	i
1395_0001084.exb	settimana	settimana				G_Art	c
1395_0001084.exb	.	.					c
							
1365_0100230.exb	Città	Città					c
1365_0100230.exb	X	X					c
1365_0100230.exb	,	,					c
1365_0100230.exb	17	17					c
1365_0100230.exb	giugno	giugno					c
1365_0100230.exb	2011	2011					c
1365_0100230.exb	Caro	Caro					c
1365_0100230.exb	Francesco	Francesco					c
1365_0100230.exb	,	,					c
1365_0100230.exb	grazie	grazie					c
1365_0100230.exb	per	per					c
1365_0100230.exb	la	la					c
1365_0100230.exb	tua	tua					c
1365_0100230.exb	lettera	lettera					c
1365_0100230.exb	,	,					c
1365_0100230.exb	spero	spero					c
1365_0100230.exb	che	che					c
1365_0100230.exb	stia	stia					i
1365_0100230.exb	bene	bene					c
1365_0100230.exb	.	.					c
							
1365_0100230.exb	È	È					c
1365_0100230.exb	molto	molto					c
1365_0100230.exb	importante	importante					c
1365_0100230.exb	di		DEL			G_Prep	i
1365_0100230.exb	avere	avere					c
1365_0100230.exb	un	un					c
1365_0100230.exb	lavoro	lavoro					c
1365_0100230.exb	fisso	fisso					c
1365_0100230.exb	e	e					c
1365_0100230.exb	per		MOVS			G_Wo	i
1365_0100230.exb	trovarlo		MOVS			G_Wo	i
1365_0100230.exb	ti	ti				G_Wo	c
1365_0100230.exb	vorrei	vorrei				G_Wo	c
1365_0100230.exb	aiutare	aiutare				G_Wo	c
1365_0100230.exb	.	.				G_Wo	i
							
1365_0100230.exb	Forse	Forse				O_Punct	c
1365_0100230.exb	puoi	puoi				O_Punct	c
1365_0100230.exb	iscriverti	iscriverti				O_Punct	c
1365_0100230.exb	per	per				O_Punct	c
1365_0100230.exb	questo	questo				O_Punct	c
1365_0100230.exb	lavoro	lavoro				O_Punct	c
1365_0100230.exb	anch'	anch'				O_Punct	i
1365_0100230.exb	io	io				O_Punct	c
1365_0100230.exb	l'	l'				O_Punct	c
1365_0100230.exb	ho	ho				O_Punct	c
1365_0100230.exb	fatto	fatto				O_Punct	c
1365_0100230.exb	ma	ma					i
1365_0100230.exb	anche	anche					c
1365_0100230.exb	la	la					c
1365_0100230.exb	piscina	piscina					c
1365_0100230.exb	cerca	cerca					c
1365_0100230.exb	personale	personale					c
1365_0100230.exb	.	.					c
							
1365_0100230.exb	E	E					c
1365_0100230.exb	allora	allora					c
1365_0100230.exb	,	,					c
1365_0100230.exb	belle	belle					c
1365_0100230.exb	vacanze	vacanze					c
1365_0100230.exb	e	e					c
1365_0100230.exb	a	a					c
1365_0100230.exb	presto	presto					c
1365_0100230.exb	.	.					c
							
1325_9000241.exb	In	In		In			c
1325_9000241.exb	somma	somma		somma			c
1325_9000241.exb	,	,		,			c
1325_9000241.exb	sono	sono		sono			c
1325_9000241.exb	rimasto	rimasto		rimasto			c
1325_9000241.exb	molto	molto		molto			c
1325_9000241.exb	dispiaciuto	dispiaciuto		dispiaciuto			c
1325_9000241.exb	del	del		del			c
1325_9000241.exb	mio	mio		mio			c
1325_9000241.exb	soggiorno	soggiorno		soggiorno			c
1325_9000241.exb	,	,		,			c
1325_9000241.exb	anche	anche		anche			c
1325_9000241.exb	se	se		se			c
1325_9000241.exb	,	,		,			c
1325_9000241.exb	devo	devo		devo			c
1325_9000241.exb	dire	dire		dire			c
1325_9000241.exb	,	,		,			c
1325_9000241.exb	la	la		la			c
1325_9000241.exb	zona	zona		zona			c
1325_9000241.exb	è	è		è			c
1325_9000241.exb	veramente	veramente		veramente			c
1325_9000241.exb	splendida	splendida		splendida			c
1325_9000241.exb	.	.		.			c
							
1385_0001785.exb	Puoi	Puoi					c
1385_0001785.exb	mi	dirmi	MERGE/MOVS/MOVT/CHA			O_Wordbd	i
1385_0001785.exb	dice					G_Verb_main	i
1385_0001785.exb	che	che					c
1385_0001785.exb	lavoro	lavoro					c
1385_0001785.exb	fai	fai					c
1385_0001785.exb	adesso	adesso					c
1385_0001785.exb	?	?					c
							
1365_0100134.exb	Forse	Forse					c
1365_0100134.exb	potrei	potrei					c
1365_0100134.exb	portare	portare					c
1365_0100134.exb	qualche	qualche				G_Prep	c
1365_0100134.exb	cosa	cosa				G_Prep	c
1365_0100134.exb	speciale	speciale				G_Prep	i
1365_0100134.exb	di	dalla	CHA			G_Prep	i
1365_0100134.exb	Germania	Germania				G_Art	c
1365_0100134.exb	.	.					c
							
1325_1001080.exb	Da	Da					c
1325_1001080.exb	tanto	tanto					c
1325_1001080.exb	tempo	tempo					c
1325_1001080.exb	che		DEL				i
1325_1001080.exb	voglio	voglio					c
1325_1001080.exb	trovare	trovare					c
1325_1001080.exb	un	un					c
1325_1001080.exb	posto	posto					c
1325_1001080.exb	di	di					c
1325_1001080.exb	lavoro	lavoro					c
1325_1001080.exb	.	.					c
							
1325_1001080.exb	Mi	Mi					c
1325_1001080.exb	piace	piace					c
1325_1001080.exb	tenere	tenere					c
1325_1001080.exb	i	i					c
1325_1001080.exb	contatti	contatti					c
1325_1001080.exb	e	e					c
1325_1001080.exb	parlare	parlare					c
1325_1001080.exb	con	con					c
1325_1001080.exb	altri	altri					i
1325_1001080.exb	.	.					c
							
1325_1001080.exb	Purtroppo	Purtroppo					c
1325_1001080.exb	ho	ho					c
1325_1001080.exb	dovuto	dovuto					c
1325_1001080.exb	lasciare	lasciare					c
1325_1001080.exb	quello	quel	CHA				i
1325_1001080.exb	posto	posto					c
1325_1001080.exb	di	di					c
1325_1001080.exb	lavoro	lavoro					c
1325_1001080.exb	perché	perché					c
1325_1001080.exb	mi	mi					c
1325_1001080.exb	sono	sono					c
1325_1001080.exb	trasferito	trasferito					c
1325_1001080.exb	in	in					c
1325_1001080.exb	un	un'	CHA				i
1325_1001080.exb	altra	altra					c
1325_1001080.exb	città	città					c
1325_1001080.exb	.	.					c
							
1395_0001171.exb	Abito	Abito					c
1395_0001171.exb	un	in	CHA			G_Art	i
1395_0001171.exb	un	un				G_Art	c
1395_0001171.exb	albergo	albergo				G_Art	c
1395_0001171.exb	directamente	direttamente	CHA			O_Graph	i
1395_0001171.exb	in	in					c
1395_0001171.exb	centro	centro					c
1395_0001171.exb	di	di					c
1395_0001171.exb	Città	Città					c
1395_0001171.exb	X	X					c
1395_0001171.exb	.	.					c
							
1385_0001728.exb	PER	Per	CHA				i
1385_0001728.exb	DIRE	dire	CHA				i
1385_0001728.exb	LA	la	CHA				i
1385_0001728.exb	VERITÀ	verità	CHA				i
1385_0001728.exb	,	,					c
1385_0001728.exb	É	è	CHA				i
1385_0001728.exb	UNA	una	CHA				i
1385_0001728.exb	SETTIMANA	settimana	CHA				i
1385_0001728.exb	ORRIBILE	orribile	CHA				i
1385_0001728.exb	.	.					c
							
1385_0001728.exb	IN	In	CHA				i
1385_0001728.exb	UFFICIO	ufficio	CHA				i
1385_0001728.exb	C'	c'	CHA				i
1385_0001728.exb	È	è	CHA				i
1385_0001728.exb	MOLTO	molto	CHA				i
1385_0001728.exb	LAVORO	lavoro	CHA				i
1385_0001728.exb	E	e	CHA				i
1385_0001728.exb	GIOVEDI	giovedì	CHA				i
1385_0001728.exb	POMERIGGIO	pomeriggio	CHA				i
1385_0001728.exb	NON	non	CHA				i
1385_0001728.exb	POSSO	posso	CHA				i
1385_0001728.exb	INCONTRARMI	incontrarmi	CHA				i
1385_0001728.exb	CON	con	CHA				i
1385_0001728.exb	TE	te	CHA				i
1385_0001728.exb	:	:					c
1385_0001728.exb	MIO	mio	CHA				i
1385_0001728.exb	CAPO	capo	CHA				i
1385_0001728.exb	HA	ha	CHA				i
1385_0001728.exb	ORGANIZZATO	organizzato	CHA				i
1385_0001728.exb	UNA	una	CHA				i
1385_0001728.exb	RIUNIONE	riunione	CHA				i
1385_0001728.exb	GIOVEDÌ	giovedì	CHA				i
1385_0001728.exb	POMMERIGGIO	pomeriggio	CHA				i
1385_0001728.exb	.	.					c
							
1395_0001104.exb	Qualce	Qualche	CHA			O_Graph	i
1395_0001104.exb	volta	volta					c
1395_0001104.exb	,		DEL			O_Punct	i
1395_0001104.exb	vado	vado					c
1395_0001104.exb	in	al	CHA			G_Art	i
1395_0001104.exb	calcio	calcio				G_Art	c
1395_0001104.exb	.	.					c
							
1395_0000518.exb	Perchè	Perché	CHA			O_Graph	i
1395_0000518.exb	non	non					c
1395_0000518.exb	vieni	vieni					c
1395_0000518.exb	visitarmi	visitarmi				G_Prep	i
1395_0000518.exb	?	?					c
							
1385_0000128.exb	So	So					c
1385_0000128.exb	che	che					c
1385_0000128.exb	tu	tu					c
1385_0000128.exb	preferisci	preferisci					c
1385_0000128.exb	questa	questa					c
1385_0000128.exb	cucina	cucina					c
1385_0000128.exb	.	.					c
							
1325_1001167.exb	Dopo	Dopo		Dopo			c
1325_1001167.exb	ho	ho		ho			c
1325_1001167.exb	ottenuto	ottenuto		ottenuto			c
1325_1001167.exb	un	un		un			c
1325_1001167.exb	lavoro	lavoro		lavoro			c
1325_1001167.exb	a	a		a			c
1325_1001167.exb	Città	Città		Città			c
1325_1001167.exb	X	X		X			c
1325_1001167.exb	nel	nel		nel			c
1325_1001167.exb	settore	settore		settore			c
1325_1001167.exb	della	della		della			c
1325_1001167.exb	moda	moda		moda			c
1325_1001167.exb	,		DEL		DEL		i
1325_1001167.exb	perchè	perché	CHA	perché	CHA		i
1325_1001167.exb	la	la		la			c
1325_1001167.exb	moda	moda		moda			c
1325_1001167.exb	mi	mi		mi			c
1325_1001167.exb	interesse	interessa	CHA	interessa	CHA		i
1325_1001167.exb	molto	molto		molto			c
1325_1001167.exb	.	.		.			c
							
1325_1001167.exb	Ho	Ho		Ho			c
1325_1001167.exb	lavorato	lavorato		lavorato			c
1325_1001167.exb	a	a		a			c
1325_1001167.exb	Città	Città		Città			c
1325_1001167.exb	Y	Y		Y			c
1325_1001167.exb	per	per		per			c
1325_1001167.exb	un		DEL		DEL		i
1325_1001167.exb	mezzo	mezzo		mezzo			c
1325_1001167.exb	anno	anno		anno			c
1325_1001167.exb	così	così		così			i
1325_1001167.exb	ho	ho		ho			c
1325_1001167.exb	una	una		una			c
1325_1001167.exb	minima	minima		minima			c
1325_1001167.exb	esperienza	esperienza		esperienza			c
1325_1001167.exb	.	.		.			c
							
1385_0001761.exb	Il	Il					c
1385_0001761.exb	mio	mio					c
1385_0001761.exb	capo	capo					c
1385_0001761.exb	ha	ha					c
1385_0001761.exb	organizzato	organizzato					c
1385_0001761.exb	una	una					c
1385_0001761.exb	riunione	riunione					c
1385_0001761.exb	giovedì	giovedì					c
1385_0001761.exb	pomeriggio	pomeriggio					c
1385_0001761.exb	.	.					c
							
1395_0001076.exb	Ciao	Ciao		Ciao			c
1395_0001076.exb	Roberto	Roberto		Roberto			c
