filename	token	correction	error_type	gold_label
doc1677.xml	would			c
doc1677.xml	like	also like	W	i
doc1677.xml	also	also like	W	i
doc1677.xml	to			c
doc1677.xml	know			c
doc1677.xml	how			c
doc1677.xml	much			c
doc1677.xml	money			c
doc1677.xml	I			c
doc1677.xml	can			c
doc1677.xml	bring			c
doc1677.xml	.			c
				
doc1677.xml	Billy			c
doc1677.xml	Esposito			c
				
doc1677.xml	There			c
doc1677.xml	is			c
doc1677.xml	somebody			c
doc1677.xml	who			c
doc1677.xml	says			c
doc1677.xml	that			c
doc1677.xml	'			c
doc1677.xml	Shopping			c
doc1677.xml	is			c
doc1677.xml	not			c
doc1677.xml	always			c
doc1677.xml	enjoyable			c
doc1677.xml	'			c
doc1677.xml	and			c
doc1677.xml	who			c
doc1677.xml	is			c
doc1677.xml	happy			c
doc1677.xml	only			c
doc1677.xml	when			c
doc1677.xml	can			i
doc1677.xml	go			c
doc1677.xml	shopping			c
doc1677.xml	.			c
				
doc1677.xml	In	First	ID	i
doc1677.xml	the	First	ID	i
doc1677.xml	first	First	ID	i
doc1677.xml	I			c
doc1677.xml	do			c
doc1677.xml	not			c
doc1677.xml	think			c
doc1677.xml	that			c
doc1677.xml	shopping			c
doc1677.xml	is			c
doc1677.xml	enjoyable			c
doc1677.xml	when			c
doc1677.xml	you			c
doc1677.xml	must			c
doc1677.xml	do			c
doc1677.xml	so	it	R	i
doc1677.xml	in			c
doc1677.xml	a			c
doc1677.xml	hurry			c
doc1677.xml	or			c
doc1677.xml	for	as a	R	i
doc1677.xml	duty			c
doc1677.xml	.			c
				
doc1677.xml	If			c
doc1677.xml	you			c
doc1677.xml	have			c
doc1677.xml	to			c
doc1677.xml	run			c
doc1677.xml	from			c
doc1677.xml	one			c
doc1677.xml	shop			c
doc1677.xml	to			c
doc1677.xml	another			c
doc1677.xml	and	,	R	c
doc1677.xml	always			c
doc1677.xml	looking			c
doc1677.xml	at			c
doc1677.xml	the	your	R	i
doc1677.xml	watch			c
doc1677.xml	,			c
doc1677.xml	doing	going	RV	i
doc1677.xml	shopping			c
doc1677.xml	is			c
doc1677.xml	a			c
doc1677.xml	terrible			c
doc1677.xml	activity			c
doc1677.xml	.			c
				
doc1677.xml	On			c
doc1677.xml	the			c
doc1677.xml	other			c
doc1677.xml	hand			c
doc1677.xml	if			c
doc1677.xml	you			c
doc1677.xml	can			c
doc1677.xml	walk			c
doc1677.xml	without			i
doc1677.xml	anytime	any time	RP	i
doc1677.xml	problem			c
doc1677.xml	with			c
doc1677.xml	a			c
doc1677.xml	good			c
doc1677.xml	friend			c
doc1677.xml	I			c
doc1677.xml	think			c
doc1677.xml	that			c
doc1677.xml	shopping			c
doc1677.xml	is			c
doc1677.xml	very			c
doc1677.xml	enjoyable			c
doc1677.xml	.			c
				
doc1677.xml	For			c
doc1677.xml	istance	instance	S	i
doc1677.xml	,			c
doc1677.xml	it			c
doc1677.xml	is			c
doc1677.xml	funny	fun	RJ	i
doc1677.xml	enter	to enter	FV	i
doc1677.xml	a			c
doc1677.xml	clothes			c
doc1677.xml	shop			c
doc1677.xml	and			c
doc1677.xml	try			c
doc1677.xml	on			c
doc1677.xml	a			c
doc1677.xml	skirt			c
doc1677.xml	or			c
doc1677.xml	a			c
doc1677.xml	t	T-shirt	RP	i
doc1677.xml	-	T-shirt	RP	c
doc1677.xml	shirt	T-shirt	RP	c
doc1677.xml	although			c
doc1677.xml	you			c
doc1677.xml	do			c
doc1677.xml	not			c
doc1677.xml	buy			c
doc1677.xml	anything			c
doc1677.xml	.			c
				
doc1677.xml	To			c
doc1677.xml	sum			c
doc1677.xml	up			c
doc1677.xml	I			c
doc1677.xml	enjoy			c
doc1677.xml	wasting			c
doc1677.xml	money			c
doc1677.xml	and	whether	RC	i
doc1677.xml	buying			c
doc1677.xml	useful			c
doc1677.xml	things			c
doc1677.xml	or			c
doc1677.xml	not			c
doc1677.xml	.			c
				
doc1677.xml	I			c
doc1677.xml	often			c
doc1677.xml	like			c
doc1677.xml	getting	buying	RV	i
doc1677.xml	gifts			c
doc1677.xml	for			c
doc1677.xml	my			c
doc1677.xml	relatives			c
doc1677.xml	and			c
doc1677.xml	friends			c
doc1677.xml	.			c
				
doc1677.xml	In			c
doc1677.xml	my			c
doc1677.xml	opinion			c
doc1677.xml	,			c
doc1677.xml	shopping			c
doc1677.xml	is			c
doc1677.xml	relaxing			c
doc1677.xml	above			c
doc1677.xml	all			c
doc1677.xml	on			c
doc1677.xml	Saturdays			c
doc1677.xml	when			c
doc1677.xml	you			c
doc1677.xml	have			c
doc1677.xml	finished			c
doc1677.xml	a			c
doc1677.xml	work	working	DJ	i
doc1677.xml	week			c
doc1677.xml	and			c
doc1677.xml	you			c
doc1677.xml	are			c
doc1677.xml	expecting			c
doc1677.xml	a			c
doc1677.xml	wonderful			c
doc1677.xml	Sunday			c
doc1677.xml	.			c
				
doc669.xml	I			c
doc669.xml	was			c
doc669.xml	so			c
doc669.xml	happy			c
doc669.xml	to			c
doc669.xml	hear			c
doc669.xml	that			c
doc669.xml	I			c
doc669.xml	have			c
doc669.xml	won			c
doc669.xml	a			c
doc669.xml	two	two-week	DJ	c
doc669.xml	weeks	two-week	DJ	i
doc669.xml	holiday			c
doc669.xml	in			c
doc669.xml	the			c
doc669.xml	U.S.A.			c
				
doc669.xml	I			c
doc669.xml	would			c
doc669.xml	like			c
doc669.xml	to			c
doc669.xml	travel			c
doc669.xml	in			c
doc669.xml	July			c
doc669.xml	.			c
doc669.xml	I			c
doc669.xml	am			c
doc669.xml	going			c
doc669.xml	to			c
doc669.xml	finish			c
doc669.xml	my			c
doc669.xml	exams			c
doc669.xml	in			c
doc669.xml	June			c
doc669.xml	,			c
doc669.xml	and			c
doc669.xml	I			c
doc669.xml	am			c
doc669.xml	planning			c
doc669.xml	to			c
doc669.xml	go			c
doc669.xml	back			c
doc669.xml	to			c
doc669.xml	China			c
doc669.xml	in			c
doc669.xml	early			c
doc669.xml	August			c
doc669.xml	.			c
				
doc669.xml	So			c
doc669.xml	if			c
doc669.xml	I			c
doc669.xml	could			c
doc669.xml	travel			c
doc669.xml	in			c
doc669.xml	July			c
doc669.xml	,			c
doc669.xml	and			c
doc669.xml	coming	come	FV	i
doc669.xml	back			c
doc669.xml	before			c
doc669.xml	6th			i
doc669.xml	of			c
doc669.xml	August			c
doc669.xml	,			c
doc669.xml	that			c
doc669.xml	would			c
doc669.xml	be			c
doc669.xml	great			c
doc669.xml	.			c
				
doc669.xml	I			c
doc669.xml	would			c
doc669.xml	prefer			c
doc669.xml	living	staying	RV	i
doc669.xml	in			c
doc669.xml	tents			c
doc669.xml	to			c
doc669.xml	log			c
doc669.xml	cabins			c
doc669.xml	.			c
				
doc669.xml	I			c
doc669.xml	have			c
doc669.xml	never			c
doc669.xml	had			c
doc669.xml	any			c
doc669.xml	experience			c
doc669.xml	to	staying	FV	i
doc669.xml	live	stay	RV	i
doc669.xml	in			c
doc669.xml	a			c
doc669.xml	tent			c
doc669.xml	,			c
doc669.xml	so			c
doc669.xml	I			c
doc669.xml	would			c
doc669.xml	like			c
doc669.xml	to			c
doc669.xml	give			c
doc669.xml	it			c
doc669.xml	a			c
doc669.xml	go			c
doc669.xml	.			c
				
doc669.xml	I			c
doc669.xml	think			c
doc669.xml	I			c
doc669.xml	will			c
doc669.xml	enjoy			c
doc669.xml	myself			c
doc669.xml	in			c
doc669.xml	a			c
doc669.xml	tent			c
doc669.xml	.			c
				
doc669.xml	I			c
doc669.xml	love			c
doc669.xml	swimming			c
doc669.xml	,			c
doc669.xml	but			c
doc669.xml	I			c
doc669.xml	am			c
doc669.xml	not			c
doc669.xml	any			c
doc669.xml	good			c
doc669.xml	at			c
doc669.xml	swimming			c
doc669.xml	.			c
				
doc669.xml	I			c
doc669.xml	really			c
doc669.xml	wanted	want	TV	i
doc669.xml	to			c
doc669.xml	learn			c
doc669.xml	how			c
doc669.xml	to			c
doc669.xml	swim			c
doc669.xml	.			c
				
doc669.xml	I			c
doc669.xml	was			c
doc669.xml	wondering			c
doc669.xml	if			c
doc669.xml	there			c
doc669.xml	is			c
doc669.xml	a			c
doc669.xml	coach			c
doc669.xml	could			i
doc669.xml	give			c
doc669.xml	us	me	RA	i
doc669.xml	a			c
doc669.xml	lesson			c
doc669.xml	during	at	RT	i
doc669.xml	the			c
doc669.xml	Camp			c
doc669.xml	.			c
				
doc669.xml	Also			c
doc669.xml	,			c
doc669.xml	I			c
doc669.xml	would			c
doc669.xml	like			c
doc669.xml	to			c
doc669.xml	join			c
doc669.xml	basketball			i
doc669.xml	team			c
doc669.xml	,	.	RP	c
doc669.xml	I			c
doc669.xml	used			c
doc669.xml	to			c
doc669.xml	play			c
doc669.xml	basketball			c
doc669.xml	when			c
doc669.xml	I			c
doc669.xml	was			c
doc669.xml	in			c
doc669.xml	high			c
doc669.xml	school			c
doc669.xml	,			c
doc669.xml	and			c
doc669.xml	our			c
doc669.xml	high			c
doc669.xml	school			c
doc669.xml	basketball			c
doc669.xml	team			c
doc669.xml	have	has	AGV	i
doc669.xml	won			c
doc669.xml	many			c
doc669.xml	competitions			c
doc669.xml	during			c
doc669.xml	last			i
doc669.xml	ten			c
doc669.xml	years			c
doc669.xml	in			c
doc669.xml	our			c
doc669.xml	city			c
doc669.xml	.			c
				
doc669.xml	I			c
doc669.xml	am			c
doc669.xml	glad			c
doc669.xml	I			c
doc669.xml	had	have	TV	i
doc669.xml	taken			c
doc669.xml	a		UD	c
doc669.xml	part			c
doc669.xml	in			c
doc669.xml	a			c
doc669.xml	few			c
doc669.xml	competitions			c
doc669.xml	,			c
doc669.xml	and			c
doc669.xml	I			c
doc669.xml	was			c
doc669.xml	so			c
doc669.xml	proud			c
doc669.xml	of			c
doc669.xml	our			c
doc669.xml	basketball			c
doc669.xml	team			c
doc669.xml	.			c
				
doc669.xml	Would			c
doc669.xml	you			c
doc669.xml	tell			c
doc669.xml	me			c
doc669.xml	that		UC	c
doc669.xml	how			c
doc669.xml	much			c
doc669.xml	money			c
doc669.xml	you			c
doc669.xml	would	will	TV	i
doc669.xml	give			c
doc669.xml	it		UA	c
doc669.xml	to			c
doc669.xml	me			c
doc669.xml	and			c
doc669.xml	how	what	R	i
doc669.xml	is	the weather is	W	i
doc669.xml	the	the weather is	W	i
doc669.xml	weather	the weather is	W	i
doc669.xml	like			c
doc669.xml	in			c
doc669.xml	U.S.A.			i
doc669.xml	Thank			c
doc669.xml	you			c
doc669.xml	for			c
doc669.xml	every	everything	RP	i
doc669.xml	thing	everything	RP	i
doc669.xml	!			c
				
doc669.xml	It			c
doc669.xml	was			c
doc669.xml	great			c
doc669.xml	to			c
doc669.xml	hear			c
doc669.xml	from			c
doc669.xml	you			c
doc669.xml	,			c
doc669.xml	haven't			c
doc669.xml	seen			c
doc669.xml	you			c
doc669.xml	since			c
doc669.xml	last			c
doc669.xml	summer			c
doc669.xml	holiday			c
doc669.xml	,			c
doc669.xml	hope			c
doc669.xml	everything			c
doc669.xml	is			c
doc669.xml	fine			c
doc669.xml	in	at	RT	i
doc669.xml	your			c
doc669.xml	place			c
doc669.xml	.			c
				
doc669.xml	You			c
doc669.xml	wanted			c
doc669.xml	to			c
doc669.xml	hear			c
doc669.xml	about			c
doc669.xml	my			c
doc669.xml	experience			c
doc669.xml	at			c
doc669.xml	the			c
doc669.xml	pop			c
doc669.xml	concert			c
doc669.xml	which			c
doc669.xml	I			c
doc669.xml	enjoyed			c
doc669.xml	helping			c
doc669.xml	last			i
doc669.xml	month			c
doc669.xml	?			c
				
doc669.xml	I			c
doc669.xml	must			c
doc669.xml	say			c
doc669.xml	that			c
doc669.xml	was			c
doc669.xml	a		UD	c
doc669.xml	great			c
doc669.xml	fun			c
doc669.xml	,	.	RP	c
doc669.xml	I	I'd	TV	c
doc669.xml	've	I'd	TV	i
doc669.xml	never			c
doc669.xml	had			c
doc669.xml	this			c
doc669.xml	kind			c
doc669.xml	of			c
doc669.xml	experience			c
doc669.xml	before			c
doc669.xml	.			c
				
doc669.xml	Before			c
doc669.xml	the			c
doc669.xml	concert			c
doc669.xml	actually			c
doc669.xml	started			c
doc669.xml	I			c
doc669.xml	had			c
doc669.xml	to			c
doc669.xml	give			c
doc669.xml	out			c
doc669.xml	lots			c
doc669.xml	of			c
doc669.xml	leaflets			c
doc669.xml	,	. They	RP	i
doc669.xml	they	. They	RP	i
doc669.xml	are	were	TV	i
doc669.xml	list	lists	FN	i
doc669.xml	of			c
doc669.xml	pop			c
doc669.xml	band	bands	AGN	i
doc669.xml	and			c
doc669.xml	group	groups	AGN	i
doc669.xml	which			c
doc669.xml	will	would	TV	i
doc669.xml	appear			c
doc669.xml	in			c
doc669.xml	the			c
doc669.xml	concert			c
doc669.xml	in			c
doc669.xml	order			c
doc669.xml	,			c
doc669.xml	and			c
doc669.xml	some			c
doc669.xml	information			c
doc669.xml	about			c
doc669.xml	their			c
doc669.xml	performance			c
doc669.xml	and			c
doc669.xml	backgrounds			c
doc669.xml	.			c
				
doc669.xml	After			c
doc669.xml	that			c
doc669.xml	,			c
doc669.xml	I			c
doc669.xml	had			c
doc669.xml	to			c
doc669.xml	help			c
doc669.xml	people			c
doc669.xml	who			c
doc669.xml	had			c
doc669.xml	a			c
doc669.xml	ticket			c
doc669.xml	but			c
doc669.xml	ca	couldn't	TV	i
doc669.xml	n't	couldn't	TV	c
doc669.xml	find			c
doc669.xml	their			c
doc669.xml	seat			c
doc669.xml	.			c
				
doc669.xml	During			c
doc669.xml	the			c
doc669.xml	concert			c
doc669.xml	,			c
doc669.xml	I			c
doc669.xml	did			c
doc669.xml	n't			c
doc669.xml	have			c
doc669.xml	a			c
doc669.xml	lot			c
doc669.xml	to			c
doc669.xml	do			c
doc669.xml	,			c
doc669.xml	so			c
doc669.xml	I			c
doc669.xml	had			c
doc669.xml	chance			i
doc669.xml	to			c
doc669.xml	see			c
doc669.xml	most			c
doc669.xml	of			c
doc669.xml	the			c
doc669.xml	performance			c
doc669.xml	,	. That	RP	i
doc669.xml	that	. That	RP	i
doc669.xml	was			c
doc669.xml	excellent			c
doc669.xml	.			c
				
doc669.xml	I			c
doc669.xml	was			c
doc669.xml	excited			c
doc669.xml	that			c
doc669.xml	I			c
doc669.xml	had			c
doc669.xml	a			c
doc669.xml	closer			c
doc669.xml	look			c
doc669.xml	at			c
doc669.xml	so			c
doc669.xml	many			c
doc669.xml	famous			c
doc669.xml	pop			c
doc669.xml	stars			c
doc669.xml	.			c
				
doc669.xml	During			c
doc669.xml	break			i
doc669.xml	time			c
doc669.xml	I			c
doc669.xml	did			c
doc669.xml	give			c
doc669.xml	a			c
doc669.xml	lots	lot	AGN	i
doc669.xml	of			c
doc669.xml	direction	directions	AGN	i
doc669.xml	to			c
doc669.xml	people			c
doc669.xml	who			c
doc669.xml	ca	couldn't	TV	i
doc669.xml	n't	couldn't	TV	c
doc669.xml	find			c
doc669.xml	toilet			i
doc669.xml	,			c
doc669.xml	and			c
doc669.xml	information			i
doc669.xml	such			c
doc669.xml	as			c
doc669.xml	where			c
doc669.xml	they			c
doc669.xml	could			c
doc669.xml	have			c
doc669.xml	a			c
doc669.xml	cup			c
doc669.xml	of			c
doc669.xml	coffee			c
doc669.xml	.			c
				
doc669.xml	That			c
doc669.xml	was			c
doc669.xml	bit			i
doc669.xml	boring			c
doc669.xml	,			c
doc669.xml	but			c
doc669.xml	it			c
doc669.xml	was			c
doc669.xml	part			c
doc669.xml	of			c
doc669.xml	my			c
doc669.xml	job			c
doc669.xml	.			c
				
doc669.xml	I			c
doc669.xml	got	have got	RV	i
doc669.xml	to			c
doc669.xml	go			c
doc669.xml	.			c
				
doc669.xml	Write		R	c
doc669.xml	to		R	c
doc669.xml	you		R	c
doc669.xml	next		R	c
doc669.xml	time		R	c
doc669.xml	.			c
				
doc887.xml	I			c
doc887.xml	am			c
doc887.xml	very			c
doc887.xml	happy			c
doc887.xml	to			c
doc887.xml	win			c
doc887.xml	this			c
doc887.xml	prize			c
doc887.xml	and			c
doc887.xml	I			c
doc887.xml	am			c
doc887.xml	going			c
doc887.xml	to			c
doc887.xml	give			c
doc887.xml	you			c
doc887.xml	some			c
doc887.xml	information			c
doc887.xml	from	that you need from me	W	i
doc887.xml	me	that you need from me	W	i
doc887.xml	that	that you need from me	W	i
doc887.xml	you	that you need from me	W	i
doc887.xml	need	that you need from me	W	i
doc887.xml	to			c
doc887.xml	make	ensure	RV	i
doc887.xml	me	that I	R	i
doc887.xml	have			c
doc887.xml	a			c
doc887.xml	good			c
doc887.xml	time			c
doc887.xml	at			c
doc887.xml	Camp			c
doc887.xml	California			c
doc887.xml	.			c
				
doc887.xml	I			c
doc887.xml	would			c
doc887.xml	like			c
doc887.xml	to			c
doc887.xml	know	go	RV	i
doc887.xml	only			c
doc887.xml	in			c
doc887.xml	July			c
doc887.xml	because			c
doc887.xml	I			c
doc887.xml	have			c
doc887.xml	set	had	RV	i
doc887.xml	my			c
doc887.xml	holidays			c
doc887.xml	this	that	RD	i
doc887.xml	month			c
doc887.xml	since			c
doc887.xml	last			c
doc887.xml	January			c
doc887.xml	.			c
				
doc887.xml	I	If it is possible I want	W	i
doc887.xml	want	If it is possible I want	W	i
doc887.xml	if	If it is possible I want	W	i
doc887.xml	it	If it is possible I want	W	i
doc887.xml	is	If it is possible I want	W	i
doc887.xml	possible	If it is possible I want	W	i
doc887.xml	a			c
doc887.xml	log	log cabin	AGN	c
doc887.xml	cabins	log cabin	AGN	i
doc887.xml	like	for my	R	i
doc887.xml	accommodation			c
doc887.xml	because			c
doc887.xml	I			c
doc887.xml	have			c
doc887.xml	been			c
doc887.xml	suffering			c
doc887.xml	from	with	RT	i
doc887.xml	my			c
doc887.xml	back			c
doc887.xml	since			c
doc887.xml	my			c
doc887.xml	childhood			c
doc887.xml	,			c
doc887.xml	therefore			c
doc887.xml	I			c
doc887.xml	need			c
doc887.xml	a			c
doc887.xml	confortable	comfortable	S	i
doc887.xml	accommodation	place to sleep	R	i
doc887.xml	.			c
				
doc887.xml	I			c
doc887.xml	will			c
doc887.xml	be			c
doc887.xml	pleased			c
doc887.xml	to			c
doc887.xml	swim			c
doc887.xml	and			c
doc887.xml	paint			c
doc887.xml	when			c
doc887.xml	I			c
doc887.xml	am			c
doc887.xml	at			c
doc887.xml	the			c
doc887.xml	camp			c
doc887.xml	.			c
				
doc887.xml	I			c
doc887.xml	selected			c
doc887.xml	swimming			c
doc887.xml	because			c
doc887.xml	it			c
doc887.xml	is			c
doc887.xml	a			c
doc887.xml	cure			c
doc887.xml	against	for	RT	i
doc887.xml	my			c
doc887.xml	backace	backache	S	i
doc887.xml	and			c
doc887.xml	I			c
doc887.xml	have			c
doc887.xml	not			c
doc887.xml	practiced	practised	SA	i
doc887.xml	since			i
doc887.xml	I			c
doc887.xml	started			c
doc887.xml	my			c
doc887.xml	new			c
doc887.xml	job			c
doc887.xml	five			c
doc887.xml	years			c
doc887.xml	ago			c
doc887.xml	.			c
				
doc887.xml	I			c
doc887.xml	also			c
doc887.xml	choosed	chose	IV	i
doc887.xml	painting			c
doc887.xml	because			c
doc887.xml	I			c
doc887.xml	have			c
doc887.xml	never			c
doc887.xml	done			c
doc887.xml	before			i
doc887.xml	,	.	RP	c
doc887.xml	I			c
doc887.xml	would			c
doc887.xml	like			c
doc887.xml	to			c
doc887.xml	learn			c
doc887.xml	and			c
doc887.xml	moreover			c
doc887.xml	I			c
doc887.xml	want			c
doc887.xml	to			c
doc887.xml	do			c
doc887.xml	a			c
doc887.xml	calm	relaxing	RJ	i
doc887.xml	activity			c
doc887.xml	.			c
				
doc887.xml	Otherwise	Could	UY	i
doc887.xml	,	Could	UY	i
doc887.xml	could	Could	UY	i
doc887.xml	you			c
doc887.xml	tell			c
doc887.xml	me			c
doc887.xml	approximately			c
doc887.xml	how			c
doc887.xml	much			c
doc887.xml	money			c
doc887.xml	I			c
doc887.xml	have			c
doc887.xml	to			c
doc887.xml	take			c
doc887.xml	for			c
doc887.xml	the		UD	c
doc887.xml	food			c
doc887.xml	,			c
doc887.xml	please			c
doc887.xml	?			c
				
doc887.xml	Xavier			c
doc887.xml	Fournier			c
				
doc887.xml	How			c
doc887.xml	many			c
doc887.xml	times			c
doc887.xml	have			c
doc887.xml	we			c
doc887.xml	heard			c
doc887.xml	people			c
doc887.xml	complaining			c
doc887.xml	about			c
doc887.xml	shopping			c
doc887.xml	?			c
				
doc887.xml	Sometimes			c
doc887.xml	,			c
doc887.xml	they			c
doc887.xml	are			c
doc887.xml	happy			c
doc887.xml	to			c
doc887.xml	do	go	RV	i
doc887.xml	shopping			c
doc887.xml	.	,	RP	c
				
doc887.xml	but			c
doc887.xml	why			c
doc887.xml	?			c
				
doc887.xml	Therefore		R	c
doc887.xml	,		R	c
doc887.xml	shopping			c
doc887.xml	can			c
doc887.xml	be			c
doc887.xml	enjoyable			c
doc887.xml	but			c
doc887.xml	it	that	RA	i
doc887.xml	is			c
doc887.xml	not			c
doc887.xml	always			c
doc887.xml	the			c
doc887.xml	case			c
doc887.xml	.			c
				
doc887.xml	Shopping			c
doc887.xml	is			c
doc887.xml	enjoyable			c
doc887.xml	when			c
doc887.xml	you			c
doc887.xml	want			c
doc887.xml	to			c
doc887.xml	offer	give	RV	i
doc887.xml	some	something	RP	i
doc887.xml	thing	something	RP	i
doc887.xml	to			c
doc887.xml	someone			c
doc887.xml	.			c
				
doc887.xml	In		R	c
doc887.xml	fact		R	c
doc887.xml	you			c
doc887.xml	try			c
doc887.xml	to			c
doc887.xml	get			c
doc887.xml	a			c
doc887.xml	present			c
doc887.xml	to			c
doc887.xml	make			c
doc887.xml	receive	recipient	DN	i
doc887.xml	happy			c
doc887.xml	.			c
				
doc887.xml	Shopping			c
doc887.xml	is			c
doc887.xml	also			c
doc887.xml	good			c
doc887.xml	,		UP	c
doc887.xml	when			c
doc887.xml	you			c
doc887.xml	know			c
doc887.xml	what			c
doc887.xml	you			c
doc887.xml	want			c
doc887.xml	.			c
				
doc887.xml	For			c
doc887.xml	example			c
doc887.xml	if			c
doc887.xml	you			c
doc887.xml	want			c
doc887.xml	a			c
doc887.xml	new			c
doc887.xml	track			c
doc887.xml	suit			c
doc887.xml	you			c
doc887.xml	know			c
doc887.xml	that			c
doc887.xml	you			c
doc887.xml	have			c
doc887.xml	to			c
doc887.xml	go			c
doc887.xml	to			c
doc887.xml	a			c
doc887.xml	sport	sports	DJ	i
doc887.xml	shop			c
doc887.xml	but			c
doc887.xml	if			c
doc887.xml	you			c
doc887.xml	do			c
doc887.xml	n't			c
doc887.xml	know			c
doc887.xml	what			c
doc887.xml	you			c
doc887.xml	want			c
doc887.xml	you			c
doc887.xml	are			c
doc887.xml	going			c
doc887.xml	to			c
doc887.xml	waste			c
doc887.xml	your			c
doc887.xml	time			c
doc887.xml	in			c
doc887.xml	the			c
doc887.xml	shops			c
doc887.xml	.			c
				
doc887.xml	In	On the other hand	ID	i
doc887.xml	the	On the other hand	ID	i
doc887.xml	opposite	On the other hand	ID	i
doc887.xml	,			c
doc887.xml	shopping			c
doc887.xml	can			c
doc887.xml	be			c
doc887.xml	disenjoyable	unenjoyable	DJ	i
doc887.xml	.			c
				
doc887.xml	Shopping			c
doc887.xml	is			c
doc887.xml	boring			c
doc887.xml	if			c
doc887.xml	you			c
doc887.xml	go			c
doc887.xml	with			c
doc887.xml	people			c
doc887.xml	too			i
doc887.xml	fussy			c
doc887.xml	.			c
				
doc887.xml	That			c
doc887.xml	is			c
doc887.xml	to			c
doc887.xml	say			c
doc887.xml	,			c
doc887.xml	they			c
doc887.xml	are			c
doc887.xml	never			c
doc887.xml	happy			c
doc887.xml	with			c
doc887.xml	what			c
doc887.xml	they			c
doc887.xml	get			c
doc887.xml	and	or	RC	i
doc887.xml	see			c
doc887.xml	.			c
doc887.xml	They			c
doc887.xml	always			c
doc887.xml	find			c
doc887.xml	a			c
doc887.xml	problem			c
doc887.xml	.			c
				
doc887.xml	Shopping			c
doc887.xml	is			c
doc887.xml	not			c
doc887.xml	enjoyable			c
doc887.xml	with			c
doc887.xml	people			c
doc887.xml	who			c
doc887.xml	just			c
doc887.xml	look			c
doc887.xml	around			c
doc887.xml	the			c
doc887.xml	shops			c
doc887.xml	.			c
				
doc887.xml	It			c
doc887.xml	is			c
doc887.xml	stupid			c
doc887.xml	,	.  They	RP	i
doc887.xml	they	.  They	RP	i
doc887.xml	do			c
doc887.xml	not			c
doc887.xml	have			c
doc887.xml	any			c
doc887.xml	goal			c
doc887.xml	.			c
				
doc887.xml	They			c
doc887.xml	waste			c
doc887.xml	their			c
doc887.xml	time			c
doc887.xml	.			c
				
doc887.xml	To			c
doc887.xml	conclude			c
doc887.xml	,			c
doc887.xml	I			c
doc887.xml	agree			c
doc887.xml	with	that	R	i
doc887.xml	shopping			c
doc887.xml	is			c
doc887.xml	not			c
doc887.xml	always			c
doc887.xml	enjoyable			c
doc887.xml	.			c
				
doc887.xml	Even			c
doc887.xml	if			c
doc887.xml	I			c
doc887.xml	like			c
doc887.xml	to			c
doc887.xml	do	go	RV	i
doc887.xml	shopping			c
doc887.xml	with			c
doc887.xml	some			c
doc887.xml	people			c
doc887.xml	and			c
doc887.xml	kind	kinds	AGN	i
doc887.xml	of			c
doc887.xml	shops			c
doc887.xml	I			c
doc887.xml	will			c
doc887.xml	kill			c
doc887.xml	myself			c
doc887.xml	because	if	RC	i
doc887.xml	I			c
doc887.xml	waste			c
doc887.xml	my			c
doc887.xml	time			c
doc887.xml	.			c
				
doc1787.xml	Dear			c
doc1787.xml	Mr.			c
doc1787.xml	Ryan			c
doc1787.xml	,			c
				
doc1787.xml	I			c
doc1787.xml	received			c
doc1787.xml	your			c
doc1787.xml	letter			c
doc1787.xml	and			c
doc1787.xml	I			c
doc1787.xml	am			c
doc1787.xml	very			c
doc1787.xml	glad			c
doc1787.xml	I			c
doc1787.xml	have			c
doc1787.xml	won			c
doc1787.xml	a			c
doc1787.xml	two	two-week	DJ	c
doc1787.xml	weeks	two-week	DJ	i
doc1787.xml	travel	trip	RN	i
doc1787.xml	to			c
doc1787.xml	Camp			c
doc1787.xml	California			c
doc1787.xml	.			c
				
doc1787.xml	I			c
doc1787.xml	will			c
doc1787.xml	give			c
doc1787.xml	you			c
doc1787.xml	some			c
doc1787.xml	information			c
doc1787.xml	which			c
doc1787.xml	helps	will help	TV	i
doc1787.xml	you			c
doc1787.xml	to			c
doc1787.xml	know			c
doc1787.xml	me			c
doc1787.xml	better			c
doc1787.xml	.			c
				
doc1787.xml	I			c
doc1787.xml	would			c
doc1787.xml	like			c
doc1787.xml	to			c
doc1787.xml	travel			c
doc1787.xml	to			c
doc1787.xml	camp			i
doc1787.xml	in			c
doc1787.xml	July			c
doc1787.xml	because			c
doc1787.xml	this			c
doc1787.xml	is			c
doc1787.xml	the			c
doc1787.xml	best			c
doc1787.xml	time			c
doc1787.xml	for			c
doc1787.xml	me			c
doc1787.xml	and			c
doc1787.xml	I			c
doc1787.xml	hope			c
doc1787.xml	for			c
doc1787.xml	you			c
doc1787.xml	.			c
				
doc1787.xml	I			c
doc1787.xml	will			c
doc1787.xml	be			c
doc1787.xml	very			c
doc1787.xml	busy			c
doc1787.xml	in			c
doc1787.xml	June			c
doc1787.xml	so			c
doc1787.xml	let			c
doc1787.xml	me			c
doc1787.xml	tell			c
doc1787.xml	you			c
doc1787.xml	some			c
doc1787.xml	details			c
doc1787.xml	about			c
doc1787.xml	my			c
doc1787.xml	travel	trip	RN	i
doc1787.xml	.			c
				
doc1787.xml	About	Regarding	L	i
doc1787.xml	accommodation			c
doc1787.xml	,			c
doc1787.xml	I			c
doc1787.xml	think			c
doc1787.xml	tents			c
doc1787.xml	would			c
doc1787.xml	be			c
