filename	token	col1	col2	col3	col4	col5	col6	col7	col8	gold_label
2017_EGe_108_1.ann	percentage	Coherence	73 per cent of people belonging to this age category use it							i
2017_EGe_108_1.ann	of	Coherence	73 per cent of people belonging to this age category use it							i
2017_EGe_108_1.ann	this	Coherence	73 per cent of people belonging to this age category use it							i
2017_EGe_108_1.ann	category	Coherence	73 per cent of people belonging to this age category use it							i
2017_EGe_108_1.ann	ahe	Spelling	age	Coherence	73 per cent of people belonging to this age category use it					i
2017_EGe_108_1.ann	people	Coherence	73 per cent of people belonging to this age category use it							i
2017_EGe_108_1.ann	is	Coherence	73 per cent of people belonging to this age category use it							i
2017_EGe_108_1.ann	73	Coherence	73 per cent of people belonging to this age category use it							i
2017_EGe_108_1.ann	per	Coherence	73 per cent of people belonging to this age category use it							i
2017_EGe_108_1.ann	cent	Coherence	73 per cent of people belonging to this age category use it							i
2017_EGe_108_1.ann	,									c
2017_EGe_108_1.ann	while									c
2017_EGe_108_1.ann	linkedln	Spelling	LinkedIn	Absence_comp_sent	users of LinkedIn and Instagram					i
2017_EGe_108_1.ann	and	Absence_comp_sent	users of LinkedIn and Instagram							c
2017_EGe_108_1.ann	instagram	Capitalisation	Instagram	Absence_comp_sent	users of LinkedIn and Instagram					i
2017_EGe_108_1.ann	consist	lex_item_choice	amount to							c
2017_EGe_108_1.ann	a	lex_item_choice	slightly							c
2017_EGe_108_1.ann	little	lex_item_choice	slightly							i
2017_EGe_108_1.ann	more									c
2017_EGe_108_1.ann	then	Spelling	than							i
2017_EGe_108_1.ann	30									c
2017_EGe_108_1.ann	and									c
2017_EGe_108_1.ann	half									c
2017_EGe_108_1.ann	of									c
2017_EGe_108_1.ann	50									c
2017_EGe_108_1.ann	corespondently	Spelling	correspondingly							i
2017_EGe_108_1.ann	.									c

2017_EGe_189_1.ann	For									c
2017_EGe_189_1.ann	them									c
2017_EGe_189_1.ann	this									c
2017_EGe_189_1.ann	rule									c
2017_EGe_189_1.ann	doen	Spelling	does							i
2017_EGe_189_1.ann	not									c
2017_EGe_189_1.ann	work									c
2017_EGe_189_1.ann	:									c
2017_EGe_189_1.ann	the									c
2017_EGe_189_1.ann	columns									c
2017_EGe_189_1.ann	are									c
2017_EGe_189_1.ann	almost									c
2017_EGe_189_1.ann	same									c
2017_EGe_189_1.ann	,									c
2017_EGe_189_1.ann	but									c
2017_EGe_189_1.ann	women									c
2017_EGe_189_1.ann	spent									c
2017_EGe_189_1.ann	a									c
2017_EGe_189_1.ann	bit									c
2017_EGe_189_1.ann	more									c
2017_EGe_189_1.ann	time									c
2017_EGe_189_1.ann	on									c
2017_EGe_189_1.ann	exercises									c
2017_EGe_189_1.ann	,									c
2017_EGe_189_1.ann	then									c
2017_EGe_189_1.ann	man									c
2017_EGe_189_1.ann	did									c
2017_EGe_189_1.ann	.									c

2017_EGe_122_1.ann	In									c
2017_EGe_122_1.ann	conclusion									c
2017_EGe_122_1.ann	,									c
2017_EGe_122_1.ann	it	Redundant_comp								c
2017_EGe_122_1.ann	is	Redundant_comp								c
2017_EGe_122_1.ann	clearly	Redundant_comp								c
2017_EGe_122_1.ann	provided	Redundant_comp								c
2017_EGe_122_1.ann	that	Redundant_comp								c
2017_EGe_122_1.ann	the									c
2017_EGe_122_1.ann	prison									c
2017_EGe_122_1.ann	population									c
2017_EGe_122_1.ann	among									c
2017_EGe_122_1.ann	white									c
2017_EGe_122_1.ann	in									c
2017_EGe_122_1.ann	the									c
2017_EGe_122_1.ann	Uk									c
2017_EGe_122_1.ann	is	Voice	tends	Tense_form	tends					i
2017_EGe_122_1.ann	tend	Voice	tends	Tense_form	tends					i
2017_EGe_122_1.ann	to									c
2017_EGe_122_1.ann	be									c
2017_EGe_122_1.ann	higher									c
2017_EGe_122_1.ann	than									c
2017_EGe_122_1.ann	in									c
2017_EGe_122_1.ann	the									c
2017_EGe_122_1.ann	USA									c
2017_EGe_122_1.ann	.									c

2017_EGe_123_1.ann	Instagram									c
2017_EGe_123_1.ann	is									c
2017_EGe_123_1.ann	used									c
2017_EGe_123_1.ann	by									c
2017_EGe_123_1.ann	more									c
2017_EGe_123_1.ann	than									c
2017_EGe_123_1.ann	half									c
2017_EGe_123_1.ann	of									c
2017_EGe_123_1.ann	the									c
2017_EGe_123_1.ann	18									c
2017_EGe_123_1.ann	-									c
2017_EGe_123_1.ann	29									c
2017_EGe_123_1.ann	year									c
2017_EGe_123_1.ann	old									c
2017_EGe_123_1.ann	age									c
2017_EGe_123_1.ann	group									c
2017_EGe_123_1.ann	,									c
2017_EGe_123_1.ann	but									c
2017_EGe_123_1.ann	it									c
2017_EGe_123_1.ann	is									c
2017_EGe_123_1.ann	clearly									c
2017_EGe_123_1.ann	unpopular									c
2017_EGe_123_1.ann	among									c
2017_EGe_123_1.ann	older									c
2017_EGe_123_1.ann	adults									c
2017_EGe_123_1.ann	.									c

2017_EGe_123_1.ann	However									c
2017_EGe_123_1.ann	,									c
2017_EGe_123_1.ann	being									c
2017_EGe_123_1.ann	a									c
2017_EGe_123_1.ann	professional									c
2017_EGe_123_1.ann	network									c
2017_EGe_123_1.ann	,									c
2017_EGe_123_1.ann	it									c
2017_EGe_123_1.ann	is									c
2017_EGe_123_1.ann	reported									c
2017_EGe_123_1.ann	that	Infinitive_constr		note	ДАЙТЕ ИСПРАВЛЕНИЕ					c
2017_EGe_123_1.ann	it	Infinitive_constr		note	ДАЙТЕ ИСПРАВЛЕНИЕ					c
2017_EGe_123_1.ann	is	Infinitive_constr		note	ДАЙТЕ ИСПРАВЛЕНИЕ					c
2017_EGe_123_1.ann	used									c
2017_EGe_123_1.ann	by									c
2017_EGe_123_1.ann	roughly									c
2017_EGe_123_1.ann	one									c
2017_EGe_123_1.ann	third									c
2017_EGe_123_1.ann	of									c
2017_EGe_123_1.ann	adults									c
2017_EGe_123_1.ann	aged									c
2017_EGe_123_1.ann	30									c
2017_EGe_123_1.ann	to									c
2017_EGe_123_1.ann	64									c
2017_EGe_123_1.ann	,									c
2017_EGe_123_1.ann	falling									c
2017_EGe_123_1.ann	to									c
2017_EGe_123_1.ann	22									c
2017_EGe_123_1.ann	%									c
2017_EGe_123_1.ann	for									c
2017_EGe_123_1.ann	adults									c
2017_EGe_123_1.ann	older									c
2017_EGe_123_1.ann	than									c
2017_EGe_123_1.ann	65									c
2017_EGe_123_1.ann	.									c

2017_EGe_183_2.ann	Despite									c
2017_EGe_183_2.ann	always									c
2017_EGe_183_2.ann	having									c
2017_EGe_183_2.ann	an									c
2017_EGe_183_2.ann	interest									c
2017_EGe_183_2.ann	in									c
2017_EGe_183_2.ann	the									c
2017_EGe_183_2.ann	outer									c
2017_EGe_183_2.ann	space									c
2017_EGe_183_2.ann	,									c
2017_EGe_183_2.ann	people									c
2017_EGe_183_2.ann	have									c
2017_EGe_183_2.ann	received									c
2017_EGe_183_2.ann	an									c
2017_EGe_183_2.ann	opportunity									c
2017_EGe_183_2.ann	to									c
2017_EGe_183_2.ann	explore									c
2017_EGe_183_2.ann	it									c
2017_EGe_183_2.ann	just									c
2017_EGe_183_2.ann	recently									c
2017_EGe_183_2.ann	.									c

2017_EGe_140_2.ann	It									c
2017_EGe_140_2.ann	is									c
2017_EGe_140_2.ann	a									c
2017_EGe_140_2.ann	common									c
2017_EGe_140_2.ann	opinion									c
2017_EGe_140_2.ann	that									c
2017_EGe_140_2.ann	watching									c
2017_EGe_140_2.ann	sport	Noun_number	sports							i
2017_EGe_140_2.ann	is									c
2017_EGe_140_2.ann	not									c
2017_EGe_140_2.ann	worth									c
2017_EGe_140_2.ann	our									c
2017_EGe_140_2.ann	time									c
2017_EGe_140_2.ann	,	Redundant_comp								c
2017_EGe_140_2.ann	which	Redundant_comp								c
2017_EGe_140_2.ann	we	Redundant_comp								c
2017_EGe_140_2.ann	spend	Redundant_comp								c
2017_EGe_140_2.ann	on	Redundant_comp								c
2017_EGe_140_2.ann	it	Redundant_comp								c
2017_EGe_140_2.ann	.									c

2017_EGe_140_2.ann	To									c
2017_EGe_140_2.ann	conclude									c
2017_EGe_140_2.ann	,									c
2017_EGe_140_2.ann	the									c
2017_EGe_140_2.ann	sport									c
2017_EGe_140_2.ann	is									c
2017_EGe_140_2.ann	vital	Articles	a vital part							i
2017_EGe_140_2.ann	part	Articles	a vital part							c
2017_EGe_140_2.ann	of									c
2017_EGe_140_2.ann	people									c
2017_EGe_140_2.ann	's									c
2017_EGe_140_2.ann	lifes	Countable_uncountable	life							i
2017_EGe_140_2.ann	.									c

2017_EGe_157_1.ann	Nevertheless									c
2017_EGe_157_1.ann	,									c
2017_EGe_157_1.ann	the									c
2017_EGe_157_1.ann	prison									c
2017_EGe_157_1.ann	population									c
2017_EGe_157_1.ann	of									c
2017_EGe_157_1.ann	white									c
2017_EGe_157_1.ann	people									c
2017_EGe_157_1.ann	turned									c
2017_EGe_157_1.ann	out									c
2017_EGe_157_1.ann	to									c
2017_EGe_157_1.ann	be									c
2017_EGe_157_1.ann	more									c
2017_EGe_157_1.ann	numerous									c
2017_EGe_157_1.ann	in									c
2017_EGe_157_1.ann	America									c
2017_EGe_157_1.ann	and									c
2017_EGe_157_1.ann	reached									c
2017_EGe_157_1.ann	the									c
2017_EGe_157_1.ann	point									c
2017_EGe_157_1.ann	of									c
2017_EGe_157_1.ann	35									c
2017_EGe_157_1.ann	percent									c
2017_EGe_157_1.ann	.									c

2017_EGe_157_2.ann	In									c
2017_EGe_157_2.ann	addtion	Spelling	addition							i
2017_EGe_157_2.ann	,									c
2017_EGe_157_2.ann	i	Capitalisation	I							c
2017_EGe_157_2.ann	want									c
2017_EGe_157_2.ann	to									c
2017_EGe_157_2.ann	admit									c
2017_EGe_157_2.ann	that									c
2017_EGe_157_2.ann	national									c
2017_EGe_157_2.ann	sports									c
2017_EGe_157_2.ann	ocassions	Spelling	occasions							i
2017_EGe_157_2.ann	translated	lex_item_choice	broadcast on							c
2017_EGe_157_2.ann	by	lex_item_choice	broadcast on							i
2017_EGe_157_2.ann	means	lex_item_choice	broadcast on							i
2017_EGe_157_2.ann	of	lex_item_choice	broadcast on							i
2017_EGe_157_2.ann	Tv	Spelling	TV							c
2017_EGe_157_2.ann	have									c
2017_EGe_157_2.ann	an									c
2017_EGe_157_2.ann	objective									c
2017_EGe_157_2.ann	to									c
2017_EGe_157_2.ann	trigger									c
2017_EGe_157_2.ann	some									c
2017_EGe_157_2.ann	patriotic									c
2017_EGe_157_2.ann	feelings									c
2017_EGe_157_2.ann	.									c

2017_EGe_152_2.ann	To									c
2017_EGe_152_2.ann	begin									c
2017_EGe_152_2.ann	with									c
2017_EGe_152_2.ann	,									c
2017_EGe_152_2.ann	with									c
2017_EGe_152_2.ann	the									c
2017_EGe_152_2.ann	development									c
2017_EGe_152_2.ann	of									c
2017_EGe_152_2.ann	large									c
2017_EGe_152_2.ann	multinational									c
2017_EGe_152_2.ann	brands									c
2017_EGe_152_2.ann	it									c
2017_EGe_152_2.ann	is									c
2017_EGe_152_2.ann	becoming									c
2017_EGe_152_2.ann	drastically									c
2017_EGe_152_2.ann	complicated									c
2017_EGe_152_2.ann	for									c
2017_EGe_152_2.ann	small									c
2017_EGe_152_2.ann	start									c
2017_EGe_152_2.ann	-									c
2017_EGe_152_2.ann	ups									c
2017_EGe_152_2.ann	to									c
2017_EGe_152_2.ann	gain									c
2017_EGe_152_2.ann	the									c
2017_EGe_152_2.ann	popularity									c
2017_EGe_152_2.ann	and									c
2017_EGe_152_2.ann	become									c
2017_EGe_152_2.ann	highly									c
2017_EGe_152_2.ann	appealling	Spelling	appealing							i
2017_EGe_152_2.ann	to									c
2017_EGe_152_2.ann	potential									c
2017_EGe_152_2.ann	customers									c
2017_EGe_152_2.ann	.									c

2017_EGe_123_2.ann	In									c
2017_EGe_123_2.ann	other									c
2017_EGe_123_2.ann	words									c
2017_EGe_123_2.ann	,									c
2017_EGe_123_2.ann	the									c
2017_EGe_123_2.ann	causes									c
2017_EGe_123_2.ann	lie									c
2017_EGe_123_2.ann	in									c
2017_EGe_123_2.ann	the									c
2017_EGe_123_2.ann	incessant									c
2017_EGe_123_2.ann	flow									c
2017_EGe_123_2.ann	of									c
2017_EGe_123_2.ann	violence									c
2017_EGe_123_2.ann	from									c
2017_EGe_123_2.ann	games									c
2017_EGe_123_2.ann	and									c
2017_EGe_123_2.ann	movies									c
2017_EGe_123_2.ann	which									c
2017_EGe_123_2.ann	trigger									c
2017_EGe_123_2.ann	the									c
2017_EGe_123_2.ann	desire									c
2017_EGe_123_2.ann	to									c
2017_EGe_123_2.ann	try									c
2017_EGe_123_2.ann	this									c
2017_EGe_123_2.ann	in									c
2017_EGe_123_2.ann	real									c
2017_EGe_123_2.ann	life									c
2017_EGe_123_2.ann	.									c

2017_EGe_123_2.ann	Some									c
2017_EGe_123_2.ann	of									c
2017_EGe_123_2.ann	the									c
2017_EGe_123_2.ann	possible									c
2017_EGe_123_2.ann	solutions									c
2017_EGe_123_2.ann	to									c
2017_EGe_123_2.ann	this									c
2017_EGe_123_2.ann	problem									c
2017_EGe_123_2.ann	include									c
2017_EGe_123_2.ann	restricting	Absence_explanation	restricting access to video games and movies							c
2017_EGe_123_2.ann	video	Absence_explanation	restricting access to video games and movies							i
2017_EGe_123_2.ann	games	Absence_explanation	restricting access to video games and movies							c
2017_EGe_123_2.ann	and	Absence_explanation	restricting access to video games and movies							c
2017_EGe_123_2.ann	movies	Absence_explanation	restricting access to video games and movies							c
2017_EGe_123_2.ann	and									c
2017_EGe_123_2.ann	promoting									c
2017_EGe_123_2.ann	lawful									c
2017_EGe_123_2.ann	behaviour									c
2017_EGe_123_2.ann	.									c

2017_EGe_123_2.ann	Schools									c
2017_EGe_123_2.ann	should									c
2017_EGe_123_2.ann	teach									c
2017_EGe_123_2.ann	their									c
2017_EGe_123_2.ann	students									c
2017_EGe_123_2.ann	to									c
2017_EGe_123_2.ann	obey									c
2017_EGe_123_2.ann	the									c
2017_EGe_123_2.ann	law									c
2017_EGe_123_2.ann	and									c
2017_EGe_123_2.ann	to									c
2017_EGe_123_2.ann	think									c
2017_EGe_123_2.ann	their									c
2017_EGe_123_2.ann	actions									c
2017_EGe_123_2.ann	thoroughly									c
2017_EGe_123_2.ann	.									c

2017_EGe_155_1.ann	Nowadays									c
2017_EGe_155_1.ann	,									c
2017_EGe_155_1.ann	lots									c
2017_EGe_155_1.ann	of									c
2017_EGe_155_1.ann	people									c
2017_EGe_155_1.ann	,									c
2017_EGe_155_1.ann	regardless									c
2017_EGe_155_1.ann	of									c
2017_EGe_155_1.ann	the									c
2017_EGe_155_1.ann	age									c
2017_EGe_155_1.ann	,									c
2017_EGe_155_1.ann	prefer									c
2017_EGe_155_1.ann	to									c
2017_EGe_155_1.ann	use									c
2017_EGe_155_1.ann	Facebook									c
2017_EGe_155_1.ann	.	note	DBatov							c

2017_EGe_172_2.ann	Everybody									c
2017_EGe_172_2.ann	likes									c
2017_EGe_172_2.ann	watching									c
2017_EGe_172_2.ann	films									c
2017_EGe_172_2.ann	.									c

2017_EGe_135_2.ann	On	Punctuation	On the other hand,							c
2017_EGe_135_2.ann	the	Punctuation	On the other hand,							c
2017_EGe_135_2.ann	other	Punctuation	On the other hand,							c
2017_EGe_135_2.ann	hand	Punctuation	On the other hand,							c
2017_EGe_135_2.ann	there									i
2017_EGe_135_2.ann	are									c
2017_EGe_135_2.ann	people									c
2017_EGe_135_2.ann	who									c
2017_EGe_135_2.ann	ca									c
2017_EGe_135_2.ann	n't									c
2017_EGe_135_2.ann	imagine									c
2017_EGe_135_2.ann	their									c
2017_EGe_135_2.ann	day									c
2017_EGe_135_2.ann	without									c
2017_EGe_135_2.ann	watching									c
2017_EGe_135_2.ann	some									c
2017_EGe_135_2.ann	matches									c
2017_EGe_135_2.ann	or	Redundant_comp								c
2017_EGe_135_2.ann	rings	Redundant_comp								c
2017_EGe_135_2.ann	of									c
2017_EGe_135_2.ann	their									c
2017_EGe_135_2.ann	favourite									c
2017_EGe_135_2.ann	team									c
2017_EGe_135_2.ann	or									c
2017_EGe_135_2.ann	sportsman									c
2017_EGe_135_2.ann	.									c

2017_EGe_199_2.ann	There									c
2017_EGe_199_2.ann	are									c
2017_EGe_199_2.ann	some									c
2017_EGe_199_2.ann	reasons									c
2017_EGe_199_2.ann	for									c
2017_EGe_199_2.ann	English									c
2017_EGe_199_2.ann	and									c
2017_EGe_199_2.ann	Americans									c
2017_EGe_199_2.ann	films									c
2017_EGe_199_2.ann	being									c
2017_EGe_199_2.ann	more									c
2017_EGe_199_2.ann	popular									c
2017_EGe_199_2.ann	all									c
2017_EGe_199_2.ann	over									c
2017_EGe_199_2.ann	the									c
2017_EGe_199_2.ann	world									c
2017_EGe_199_2.ann	.									c

2017_EGe_137_2.ann	For									c
2017_EGe_137_2.ann	example									c
2017_EGe_137_2.ann	,									c
2017_EGe_137_2.ann	in									c
2017_EGe_137_2.ann	small									c
2017_EGe_137_2.ann	Russian									c
2017_EGe_137_2.ann	villages									c
2017_EGe_137_2.ann	it									c
2017_EGe_137_2.ann	is									c
2017_EGe_137_2.ann	far									c
2017_EGe_137_2.ann	better									c
2017_EGe_137_2.ann	to									c
2017_EGe_137_2.ann	build									c
2017_EGe_137_2.ann	a									c
2017_EGe_137_2.ann	chain									c
2017_EGe_137_2.ann	store									c
2017_EGe_137_2.ann	of									c
2017_EGe_137_2.ann	large									c
2017_EGe_137_2.ann	international									c
2017_EGe_137_2.ann	brand									c
2017_EGe_137_2.ann	than									c
2017_EGe_137_2.ann	local	Articles	a local family store							i
2017_EGe_137_2.ann	family	Articles	a local family store							i
2017_EGe_137_2.ann	shop	Articles	a local family store							i
2017_EGe_137_2.ann	,									c
2017_EGe_137_2.ann	as									c
2017_EGe_137_2.ann	citizens									c
2017_EGe_137_2.ann	will									c
2017_EGe_137_2.ann	get									c
2017_EGe_137_2.ann	more									c
2017_EGe_137_2.ann	working									c
2017_EGe_137_2.ann	places									c
2017_EGe_137_2.ann	with									c
2017_EGe_137_2.ann	higher									c
2017_EGe_137_2.ann	salaries									c
2017_EGe_137_2.ann	.									c

2017_EGe_137_2.ann	Each									c
2017_EGe_137_2.ann	customer									c
2017_EGe_137_2.ann	will									c
2017_EGe_137_2.ann	receive									c
2017_EGe_137_2.ann	enough									c
2017_EGe_137_2.ann	help									c
2017_EGe_137_2.ann	and									c
2017_EGe_137_2.ann	attention									c
2017_EGe_137_2.ann	,									c
2017_EGe_137_2.ann	and									c
2017_EGe_137_2.ann	,									c
2017_EGe_137_2.ann	probably									c
2017_EGe_137_2.ann	,									c
2017_EGe_137_2.ann	will									c
2017_EGe_137_2.ann	feel	lex_part_choice	feel							c
2017_EGe_137_2.ann	himself	lex_part_choice	feel							i
2017_EGe_137_2.ann	as	lex_part_choice	feel							i
2017_EGe_137_2.ann	a									c
2017_EGe_137_2.ann	part									c
2017_EGe_137_2.ann	of									c
2017_EGe_137_2.ann	the									c
2017_EGe_137_2.ann	family									c
2017_EGe_137_2.ann	.									c

2017_EGe_195_1.ann	Women									c
2017_EGe_195_1.ann	from									c
2017_EGe_195_1.ann	16									c
2017_EGe_195_1.ann	to									c
2017_EGe_195_1.ann	24									c
2017_EGe_195_1.ann	dedicate									c
2017_EGe_195_1.ann	around									c
2017_EGe_195_1.ann	115									c
2017_EGe_195_1.ann	minutes									c
2017_EGe_195_1.ann	of									c
2017_EGe_195_1.ann	their									c
2017_EGe_195_1.ann	time									c
2017_EGe_195_1.ann	to									c
2017_EGe_195_1.ann	exercises									c
2017_EGe_195_1.ann	,									c
2017_EGe_195_1.ann	while									c
2017_EGe_195_1.ann	men									c
2017_EGe_195_1.ann	do									c
2017_EGe_195_1.ann	sports									c
2017_EGe_195_1.ann	for									c
2017_EGe_195_1.ann	almost									c
2017_EGe_195_1.ann	300									c
2017_EGe_195_1.ann	minutes									c
2017_EGe_195_1.ann	,									c
2017_EGe_195_1.ann	which									c
2017_EGe_195_1.ann	is									c
2017_EGe_195_1.ann	twice									c
2017_EGe_195_1.ann	more									c
2017_EGe_195_1.ann	.									c

2017_EGe_119_2.ann	Many									c
2017_EGe_119_2.ann	youngsters									c
2017_EGe_119_2.ann	become									c
2017_EGe_119_2.ann	victims									c
2017_EGe_119_2.ann	of									c
2017_EGe_119_2.ann	bullies									c
2017_EGe_119_2.ann	,									c
2017_EGe_119_2.ann	they									c
2017_EGe_119_2.ann	suffer									c
2017_EGe_119_2.ann	from									c
2017_EGe_119_2.ann	constant									c
2017_EGe_119_2.ann	jokes									c
2017_EGe_119_2.ann	and									c
2017_EGe_119_2.ann	sometimes									c
2017_EGe_119_2.ann	can									c
2017_EGe_119_2.ann	even									c
2017_EGe_119_2.ann	get									c
2017_EGe_119_2.ann	beaten									c
2017_EGe_119_2.ann	up									c
2017_EGe_119_2.ann	.									c

2017_EGe_119_2.ann	The									c
2017_EGe_119_2.ann	possible									c
2017_EGe_119_2.ann	solution									c
2017_EGe_119_2.ann	may									c
2017_EGe_119_2.ann	include									c
2017_EGe_119_2.ann	bringing	Lack_par_constr	bringing up							c
2017_EGe_119_2.ann	up	Lack_par_constr	bringing up							c
2017_EGe_119_2.ann	this									c
2017_EGe_119_2.ann	issue									c
2017_EGe_119_2.ann	in									c
2017_EGe_119_2.ann	schools									c
2017_EGe_119_2.ann	and									c
2017_EGe_119_2.ann	create	Lack_par_constr	creating							i
2017_EGe_119_2.ann	some									c
2017_EGe_119_2.ann	kind									c
2017_EGe_119_2.ann	of									c
2017_EGe_119_2.ann	movement									c
2017_EGe_119_2.ann	against									c
2017_EGe_119_2.ann	bullying									c
2017_EGe_119_2.ann	.									c

2017_EGe_119_2.ann	Parents									c
2017_EGe_119_2.ann	should									c
2017_EGe_119_2.ann	try									c
2017_EGe_119_2.ann	to									c
2017_EGe_119_2.ann	understand									c
2017_EGe_119_2.ann	the									c
2017_EGe_119_2.ann	problems									c
2017_EGe_119_2.ann	of									c
2017_EGe_119_2.ann	being									c
2017_EGe_119_2.ann	a									c
2017_EGe_119_2.ann	teenager									c
2017_EGe_119_2.ann	and									c
2017_EGe_119_2.ann	try									c
2017_EGe_119_2.ann	to									c
2017_EGe_119_2.ann	help									c
2017_EGe_119_2.ann	their									c
2017_EGe_119_2.ann	children									c
2017_EGe_119_2.ann	go									c
2017_EGe_119_2.ann	through									c
2017_EGe_119_2.ann	this									c
2017_EGe_119_2.ann	period									c
2017_EGe_119_2.ann	reducing									c
2017_EGe_119_2.ann	the									c
2017_EGe_119_2.ann	number									c
2017_EGe_119_2.ann	of									c
2017_EGe_119_2.ann	stressfull	Spelling	stressful							i
2017_EGe_119_2.ann	situations									c
2017_EGe_119_2.ann	as									c
2017_EGe_119_2.ann	often									c
2017_EGe_119_2.ann	as									c
2017_EGe_119_2.ann	possible									c
2017_EGe_119_2.ann	.									c

2017_EGe_119_2.ann	To									c
2017_EGe_119_2.ann	sum									c
2017_EGe_119_2.ann	up									c
2017_EGe_119_2.ann	,									c
2017_EGe_119_2.ann	many									c
2017_EGe_119_2.ann	crimes									c
2017_EGe_119_2.ann	young									c
2017_EGe_119_2.ann	people									c
2017_EGe_119_2.ann	commit									c
2017_EGe_119_2.ann	stem									c
2017_EGe_119_2.ann	from									c
2017_EGe_119_2.ann	problems									c
2017_EGe_119_2.ann	they									c
2017_EGe_119_2.ann	have									c
2017_EGe_119_2.ann	in									c
2017_EGe_119_2.ann	school									c
2017_EGe_119_2.ann	and									c
2017_EGe_119_2.ann	family									c
2017_EGe_119_2.ann	which									c
2017_EGe_119_2.ann	are									c
2017_EGe_119_2.ann	the									c
2017_EGe_119_2.ann	most									c
2017_EGe_119_2.ann	significant									c
2017_EGe_119_2.ann	institutions									c
2017_EGe_119_2.ann	in									c
2017_EGe_119_2.ann	the									c
2017_EGe_119_2.ann	life									c
2017_EGe_119_2.ann	of									c
2017_EGe_119_2.ann	a									c
2017_EGe_119_2.ann	teenager									c
2017_EGe_119_2.ann	.									c

2017_EGe_115_2.ann	It									c
2017_EGe_115_2.ann	is									c
2017_EGe_115_2.ann	no									c
2017_EGe_115_2.ann	doubt									c
2017_EGe_115_2.ann	that									c
2017_EGe_115_2.ann	crimes									c
2017_EGe_115_2.ann	are									c
2017_EGe_115_2.ann	commited	Spelling	committed							i
2017_EGe_115_2.ann	daily									c
2017_EGe_115_2.ann	by									c
2017_EGe_115_2.ann	many									c
2017_EGe_115_2.ann	different									c
2017_EGe_115_2.ann	people									c
2017_EGe_115_2.ann	in									c
2017_EGe_115_2.ann	our									c
2017_EGe_115_2.ann	everyday									c
2017_EGe_115_2.ann	life									c
2017_EGe_115_2.ann	.									c

2017_EGe_115_2.ann	There									c
2017_EGe_115_2.ann	are									c
2017_EGe_115_2.ann	various									c
2017_EGe_115_2.ann	reasons									c
2017_EGe_115_2.ann	for									c
2017_EGe_115_2.ann	this									c
2017_EGe_115_2.ann	and									c
2017_EGe_115_2.ann	many									c
2017_EGe_115_2.ann	methods									c
2017_EGe_115_2.ann	to									c
2017_EGe_115_2.ann	prevent									c
2017_EGe_115_2.ann	the									c
2017_EGe_115_2.ann	wrong									c
2017_EGe_115_2.ann	deeds									c
2017_EGe_115_2.ann	from									c
2017_EGe_115_2.ann	happening									c
2017_EGe_115_2.ann	.									c

2017_EGe_115_2.ann	With									c
2017_EGe_115_2.ann	globalization									c
2017_EGe_115_2.ann	happening									c
2017_EGe_115_2.ann	,									c
2017_EGe_115_2.ann	it									c
2017_EGe_115_2.ann	is									c
2017_EGe_115_2.ann	exceptionally									c
2017_EGe_115_2.ann	hard									c
2017_EGe_115_2.ann	to									c
2017_EGe_115_2.ann	stay									c
2017_EGe_115_2.ann	stable									c
2017_EGe_115_2.ann	and									c
2017_EGe_115_2.ann	feel									c
2017_EGe_115_2.ann	safe									c
2017_EGe_115_2.ann	and									c
2017_EGe_115_2.ann	protected									c
2017_EGe_115_2.ann	.									c

2017_EGe_115_2.ann	For									c
2017_EGe_115_2.ann	example									c
2017_EGe_115_2.ann	,									c
2017_EGe_115_2.ann	schools									c
2017_EGe_115_2.ann	can									c
2017_EGe_115_2.ann	take									c
2017_EGe_115_2.ann	care									c
2017_EGe_115_2.ann	of									c
2017_EGe_115_2.ann	youngsters									c
2017_EGe_115_2.ann	coming									c
2017_EGe_115_2.ann	from									c
2017_EGe_115_2.ann	abusive									c
2017_EGe_115_2.ann	families									c
2017_EGe_115_2.ann	with									c
2017_EGe_115_2.ann	the									c
2017_EGe_115_2.ann	help									c
2017_EGe_115_2.ann	of									c
2017_EGe_115_2.ann	child									c
2017_EGe_115_2.ann	counselors	Spelling	counsellors							i
2017_EGe_115_2.ann	and									c
2017_EGe_115_2.ann	psychologists									c
2017_EGe_115_2.ann	.									c

2017_EGe_168_1.ann	The									c
2017_EGe_168_1.ann	given									c
2017_EGe_168_1.ann	bar									c
2017_EGe_168_1.ann	chart									c
2017_EGe_168_1.ann	illustrates									c
2017_EGe_168_1.ann	the									c
2017_EGe_168_1.ann	average									c
2017_EGe_168_1.ann	period									c
2017_EGe_168_1.ann	of									c
2017_EGe_168_1.ann	time									c
2017_EGe_168_1.ann	which									c
2017_EGe_168_1.ann	people									c
2017_EGe_168_1.ann	in									c
2017_EGe_168_1.ann	England									c
2017_EGe_168_1.ann	could	Tense_form	spent							i
2017_EGe_168_1.ann	spend	Tense_form	spent							i
2017_EGe_168_1.ann	on									c
2017_EGe_168_1.ann	some									c
2017_EGe_168_1.ann	sport									c
2017_EGe_168_1.ann	activities									c
2017_EGe_168_1.ann	.									c

2017_EGe_168_1.ann	For									c
2017_EGe_168_1.ann	example									c
2017_EGe_168_1.ann	,									c
2017_EGe_168_1.ann	young									c
2017_EGe_168_1.ann	men									c
